,Date,Close,Open,High,Low,Increase
0,20091231,0.582,0.582,0.582,0.582,-8.06%
1,20091230,0.633,0.633,0.633,0.633,-11.96%
2,20091229,0.719,0.719,0.719,0.719,19.04%
3,20091224,0.604,0.604,0.604,0.604,-12.34%
4,20091223,0.689,0.689,0.689,0.689,2.38%
5,20091222,0.673,0.673,0.673,0.673,11.61%
6,20091221,0.603,0.603,0.603,0.603,14.86%
7,20091218,0.525,0.525,0.525,0.525,-8.22%
8,20091217,0.572,0.572,0.572,0.572,-7.89%
9,20091216,0.621,0.621,0.621,0.621,-5.48%
10,20091215,0.657,0.657,0.657,0.657,5.97%
11,20091214,0.62,0.62,0.62,0.62,0.00%
12,20091211,0.62,0.62,0.62,0.62,-2.67%
13,20091210,0.637,0.637,0.637,0.637,10.98%
14,20091209,0.574,0.574,0.574,0.574,-3.85%
15,20091208,0.597,0.597,0.597,0.597,-3.40%
16,20091207,0.618,0.618,0.618,0.618,-6.08%
17,20091204,0.658,0.658,0.658,0.658,2.81%
18,20091203,0.64,0.64,0.64,0.64,5.09%
19,20091202,0.609,0.609,0.609,0.609,-5.58%
20,20091201,0.645,0.645,0.645,0.645,-0.92%
21,20091130,0.651,0.651,0.651,0.651,-6.33%
22,20091127,0.695,0.695,0.695,0.695,9.79%
23,20091126,0.633,0.633,0.633,0.633,-6.50%
24,20091125,0.677,0.677,0.677,0.677,5.78%
25,20091124,0.64,0.64,0.64,0.64,-7.38%
26,20091123,0.691,0.691,0.691,0.691,1.32%
27,20091120,0.682,0.682,0.682,0.682,-0.73%
28,20091119,0.687,0.687,0.687,0.687,0.73%
29,20091118,0.682,0.682,0.682,0.682,0.74%
30,20091117,0.677,0.677,0.677,0.677,-12.76%
31,20091116,0.776,0.776,0.776,0.776,1.84%
32,20091113,0.762,0.762,0.762,0.762,83.61%
33,20091112,0.415,0.415,0.415,0.415,11.86%
34,20091111,0.371,0.371,0.371,0.371,-5.84%
35,20091110,0.394,0.394,0.394,0.394,6.78%
36,20091109,0.369,0.369,0.369,0.369,-9.56%
37,20091106,0.408,0.408,0.408,0.408,-5.34%
38,20091105,0.431,0.431,0.431,0.431,-1.37%
39,20091104,0.437,0.437,0.437,0.437,-6.22%
40,20091103,0.466,0.466,0.466,0.466,5.43%
41,20091102,0.442,0.442,0.442,0.442,4.99%
42,20091030,0.421,0.421,0.421,0.421,-14.08%
43,20091029,0.49,0.49,0.49,0.49,30.67%
44,20091028,0.375,0.375,0.375,0.375,-5.54%
45,20091027,0.397,0.397,0.397,0.397,-17.29%
46,20091026,0.48,0.48,0.48,0.48,-0.83%
47,20091023,0.484,0.484,0.484,0.484,-11.36%
48,20091022,0.546,0.546,0.546,0.546,-3.87%
49,20091021,0.568,0.568,0.568,0.568,50.26%
50,20091020,0.378,0.378,0.378,0.378,-12.50%
51,20091019,0.432,0.432,0.432,0.432,-15.13%
52,20091016,0.509,0.509,0.509,0.509,4.73%
53,20091015,0.486,0.486,0.486,0.486,9.71%
54,20091014,0.443,0.443,0.443,0.443,3.75%
55,20091013,0.427,0.427,0.427,0.427,8.65%
56,20091012,0.393,0.393,0.393,0.393,-21.24%
57,20091009,0.499,0.499,0.499,0.499,55.94%
58,20091008,0.32,0.32,0.32,0.32,-16.23%
59,20091007,0.382,0.382,0.382,0.382,15.06%
60,20091006,0.332,0.332,0.332,0.332,-2.35%
61,20091005,0.34,0.34,0.34,0.34,-3.13%
62,20091002,0.351,0.351,0.351,0.351,11.78%
63,20091001,0.314,0.314,0.314,0.314,-31.44%
64,20090930,0.458,0.458,0.458,0.458,-5.18%
65,20090929,0.483,0.483,0.483,0.483,32.33%
66,20090928,0.365,0.365,0.365,0.365,25.43%
67,20090925,0.291,0.291,0.291,0.291,-15.16%
68,20090924,0.343,0.343,0.343,0.343,-13.60%
69,20090923,0.397,0.397,0.397,0.397,2.85%
70,20090922,0.386,0.386,0.386,0.386,-1.78%
71,20090921,0.393,0.393,0.393,0.393,5.08%
72,20090918,0.374,0.374,0.374,0.374,7.47%
73,20090917,0.348,0.348,0.348,0.348,6.75%
74,20090916,0.326,0.326,0.326,0.326,36.40%
75,20090915,0.239,0.239,0.239,0.239,-35.05%
76,20090914,0.368,0.368,0.368,0.368,0.27%
77,20090911,0.367,0.367,0.367,0.367,-3.42%
78,20090910,0.38,0.38,0.38,0.38,-13.64%
79,20090909,0.44,0.44,0.44,0.44,7.32%
80,20090908,0.41,0.41,0.41,0.41,10.81%
81,20090907,0.37,0.37,0.37,0.37,-4.88%
82,20090904,0.389,0.389,0.389,0.389,-7.16%
83,20090903,0.419,0.419,0.419,0.419,9.69%
84,20090902,0.382,0.382,0.382,0.382,-6.37%
85,20090901,0.408,0.408,0.408,0.408,10.27%
86,20090828,0.37,0.37,0.37,0.37,-7.04%
87,20090827,0.398,0.398,0.398,0.398,-13.67%
88,20090826,0.461,0.461,0.461,0.461,36.80%
89,20090825,0.337,0.337,0.337,0.337,1.81%
90,20090824,0.331,0.331,0.331,0.331,-8.06%
91,20090821,0.36,0.36,0.36,0.36,-0.55%
92,20090820,0.362,0.362,0.362,0.362,1.12%
93,20090819,0.358,0.358,0.358,0.358,-18.08%
94,20090818,0.437,0.437,0.437,0.437,30.06%
95,20090817,0.336,0.336,0.336,0.336,10.53%
96,20090814,0.304,0.304,0.304,0.304,-12.64%
97,20090813,0.348,0.348,0.348,0.348,-25.00%
98,20090812,0.464,0.464,0.464,0.464,-7.57%
99,20090811,0.502,0.502,0.502,0.502,-2.33%
100,20090810,0.514,0.514,0.514,0.514,-23.40%
101,20090807,0.671,0.671,0.671,0.671,5.17%
102,20090806,0.638,0.638,0.638,0.638,1.43%
103,20090805,0.629,0.629,0.629,0.629,-5.41%
104,20090804,0.665,0.665,0.665,0.665,4.89%
105,20090803,0.634,0.634,0.634,0.634,11.82%
106,20090731,0.567,0.567,0.567,0.567,-13.17%
107,20090730,0.653,0.653,0.653,0.653,-6.04%
108,20090729,0.695,0.695,0.695,0.695,0.58%
109,20090728,0.691,0.691,0.691,0.691,-5.60%
110,20090727,0.732,0.732,0.732,0.732,1.39%
111,20090724,0.722,0.722,0.722,0.722,-10.09%
112,20090723,0.803,0.803,0.803,0.803,17.74%
113,20090722,0.682,0.682,0.682,0.682,7.91%
114,20090721,0.632,0.632,0.632,0.632,-10.48%
115,20090720,0.706,0.706,0.706,0.706,13.14%
116,20090717,0.624,0.624,0.624,0.624,5.23%
117,20090716,0.593,0.593,0.593,0.593,-9.60%
118,20090715,0.656,0.656,0.656,0.656,8.79%
119,20090714,0.603,0.603,0.603,0.603,9.64%
120,20090713,0.55,0.55,0.55,0.55,5.36%
121,20090710,0.522,0.522,0.522,0.522,-22.09%
122,20090709,0.67,0.67,0.67,0.67,22.71%
123,20090708,0.546,0.546,0.546,0.546,-18.14%
124,20090707,0.667,0.667,0.667,0.667,-3.05%
125,20090706,0.688,0.688,0.688,0.688,-0.15%
126,20090703,0.689,0.689,0.689,0.689,-11.67%
127,20090702,0.78,0.78,0.78,0.78,-6.02%
128,20090701,0.83,0.83,0.83,0.83,5.46%
129,20090630,0.787,0.787,0.787,0.787,15.23%
130,20090629,0.683,0.683,0.683,0.683,2.55%
131,20090626,0.666,0.666,0.666,0.666,8.12%
132,20090625,0.616,0.616,0.616,0.616,3.88%
133,20090624,0.593,0.593,0.593,0.593,-8.49%
134,20090623,0.648,0.648,0.648,0.648,-1.97%
135,20090622,0.661,0.661,0.661,0.661,-8.19%
136,20090619,0.72,0.72,0.72,0.72,-8.16%
137,20090618,0.784,0.784,0.784,0.784,9.80%
138,20090617,0.714,0.714,0.714,0.714,-10.53%
139,20090616,0.798,0.798,0.798,0.798,2.57%
140,20090615,0.778,0.778,0.778,0.778,-8.58%
141,20090612,0.851,0.851,0.851,0.851,-8.79%
142,20090611,0.933,0.933,0.933,0.933,5.19%
143,20090610,0.887,0.887,0.887,0.887,0.00%
144,20090609,0.887,0.887,0.887,0.887,-3.27%
145,20090608,0.917,0.917,0.917,0.917,8.78%
146,20090605,0.843,0.843,0.843,0.843,12.55%
147,20090604,0.749,0.749,0.749,0.749,14.53%
148,20090603,0.654,0.654,0.654,0.654,-2.68%
149,20090602,0.672,0.672,0.672,0.672,-8.32%
150,20090601,0.733,0.733,0.733,0.733,25.51%
151,20090529,0.584,0.584,0.584,0.584,-11.11%
152,20090528,0.657,0.657,0.657,0.657,5.80%
153,20090527,0.621,0.621,0.621,0.621,8.76%
154,20090526,0.571,0.571,0.571,0.571,-8.64%
155,20090522,0.625,0.625,0.625,0.625,-5.02%
156,20090521,0.658,0.658,0.658,0.658,4.28%
157,20090520,0.631,0.631,0.631,0.631,7.68%
158,20090519,0.586,0.586,0.586,0.586,-1.68%
159,20090518,0.596,0.596,0.596,0.596,1.71%
160,20090515,0.586,0.586,0.586,0.586,4.46%
161,20090514,0.561,0.561,0.561,0.561,-4.75%
162,20090513,0.589,0.589,0.589,0.589,-15.13%
163,20090512,0.694,0.694,0.694,0.694,3.27%
