,Date,Close,Open,High,Low,Increase
0,20220409,1.4895,1.4895,1.4895,1.4895,-0.37%
1,20220408,1.495,1.464,1.528,1.456,2.12%
2,20220407,1.464,1.459,1.515,1.424,-0.07%
3,20220406,1.465,1.458,1.552,1.458,0.55%
4,20220405,1.457,1.385,1.495,1.374,6.58%
5,20220404,1.367,1.367,1.414,1.342,-1.09%
6,20220401,1.382,1.39,1.439,1.367,1.69%
7,20220331,1.359,1.378,1.396,1.339,-1.59%
8,20220330,1.381,1.354,1.421,1.333,0.58%
9,20220329,1.373,1.375,1.448,1.354,0.88%
10,20220328,1.361,1.422,1.515,1.345,-3.71%
11,20220326,1.4135,1.413,1.4135,1.413,0.18%
12,20220325,1.411,1.331,1.42,1.314,3.75%
13,20220324,1.36,1.36,1.419,1.329,0.22%
14,20220323,1.357,1.405,1.412,1.298,-4.10%
15,20220322,1.415,1.341,1.416,1.328,6.79%
16,20220321,1.325,1.243,1.325,1.215,9.69%
17,20220318,1.208,1.308,1.315,1.199,-7.50%
18,20220317,1.306,1.406,1.472,1.271,-6.58%
19,20220316,1.398,1.403,1.432,1.38,2.19%
20,20220315,1.368,1.4,1.408,1.356,-1.72%
21,20220314,1.392,1.367,1.427,1.367,4.90%
22,20220311,1.327,1.352,1.397,1.324,-2.14%
23,20220310,1.356,1.425,1.425,1.349,-4.10%
24,20220309,1.414,1.325,1.431,1.299,5.76%
25,20220308,1.337,1.054,1.34,1.054,14.18%
26,20220307,1.171,1.03,1.194,1.03,11.42%
27,20220306,1.051,1.051,1.051,1.051,-0.85%
28,20220304,1.06,1.101,1.15,1.055,-6.69%
29,20220303,1.136,1.077,1.195,1.07,6.77%
30,20220302,1.064,0.801,1.076,0.801,32.50%
31,20220301,0.803,1.023,1.052,0.784,-23.74%
32,20220228,1.053,1.151,1.18,1.051,-11.96%
33,20220226,1.196,1.1955,1.196,1.1955,-0.75%
34,20220225,1.205,1.328,1.328,1.182,-3.52%
35,20220224,1.249,1.259,1.28,1.199,-4.44%
36,20220223,1.307,1.357,1.364,1.29,-2.68%
37,20220222,1.343,1.263,1.362,1.241,4.35%
38,20220221,1.287,1.291,1.317,1.253,1.10%
39,20220220,1.273,1.273,1.273,1.273,0.24%
40,20220218,1.27,1.405,1.405,1.264,-4.58%
41,20220217,1.331,1.417,1.417,1.304,-5.87%
42,20220216,1.414,1.565,1.565,1.405,-8.36%
43,20220215,1.543,1.515,1.556,1.498,1.65%
44,20220214,1.518,1.395,1.522,1.36,6.83%
45,20220211,1.421,1.376,1.433,1.359,5.10%
46,20220210,1.352,1.305,1.354,1.273,4.81%
47,20220209,1.29,1.317,1.321,1.281,-3.15%
48,20220208,1.332,1.293,1.367,1.27,4.23%
49,20220207,1.278,1.273,1.301,1.253,0.95%
50,20220204,1.266,1.168,1.278,1.162,9.52%
51,20220203,1.156,1.052,1.169,1.031,11.05%
52,20220202,1.041,1.062,1.079,1.028,-2.07%
53,20220201,1.063,1.06,1.097,1.025,1.82%
54,20220131,1.044,1.015,1.058,0.966,7.85%
55,20220128,0.968,0.995,1.01,0.961,1.04%
56,20220127,0.958,0.969,0.996,0.948,4.02%
57,20220126,0.921,0.918,0.937,0.9,1.99%
58,20220125,0.903,0.902,0.918,0.873,2.50%
59,20220124,0.881,0.896,0.899,0.843,0.46%
60,20220121,0.877,0.866,0.891,0.853,-2.99%
61,20220120,0.904,0.926,0.931,0.891,-1.20%
62,20220119,0.915,0.922,0.958,0.903,5.41%
63,20220118,0.868,0.86,0.875,0.836,2.72%
64,20220117,0.845,0.801,0.848,0.795,6.02%
65,20220114,0.797,0.778,0.805,0.763,4.46%
66,20220113,0.763,0.818,0.832,0.759,-5.33%
67,20220112,0.806,0.798,0.853,0.798,-4.05%
68,20220111,0.84,0.835,0.862,0.828,-0.24%
69,20220110,0.842,0.853,0.857,0.826,0.84%
70,20220107,0.835,0.824,0.836,0.795,2.33%
71,20220106,0.816,0.825,0.828,0.787,7.79%
72,20220105,0.757,0.768,0.775,0.737,-1.17%
73,20220104,0.766,0.725,0.789,0.717,11.99%
74,20220103,0.684,0.687,0.691,0.646,2.40%
75,20220101,0.668,0.668,0.668,0.668,-1.62%
76,20211231,0.679,0.687,0.691,0.646,-1.02%
77,20211230,0.686,0.705,0.718,0.665,-3.92%
78,20211229,0.714,0.675,0.727,0.672,10.78%
79,20211227,0.6445,0.6445,0.6445,0.6445,-4.38%
80,20211224,0.674,0.669,0.705,0.65,1.51%
81,20211223,0.664,0.678,0.697,0.652,1.68%
82,20211222,0.653,0.632,0.668,0.609,4.98%
83,20211221,0.622,0.576,0.626,0.549,14.13%
84,20211220,0.545,0.499,0.552,0.471,4.81%
85,20211217,0.52,0.493,0.534,0.488,2.77%
86,20211216,0.506,0.493,0.585,0.475,3.69%
87,20211215,0.488,0.463,0.517,0.461,10.66%
88,20211214,0.441,0.41,0.454,0.399,11.65%
89,20211213,0.395,0.437,0.439,0.394,-6.84%
90,20211210,0.424,0.455,0.455,0.402,-2.53%
91,20211209,0.435,0.432,0.442,0.394,-5.64%
92,20211208,0.461,0.468,0.486,0.41,-0.65%
93,20211207,0.464,0.502,0.516,0.452,0.00%
94,20211206,0.464,0.489,0.502,0.462,-2.32%
95,20211203,0.475,0.539,0.547,0.472,-10.55%
96,20211202,0.531,0.534,0.542,0.504,0.38%
97,20211201,0.529,0.511,0.603,0.502,10.44%
98,20211130,0.479,0.47,0.508,0.433,-2.64%
99,20211129,0.492,0.485,0.54,0.476,6.72%
100,20211126,0.461,0.518,0.527,0.44,-19.12%
101,20211125,0.57,0.598,0.6,0.567,-2.06%
102,20211124,0.582,0.596,0.629,0.566,-2.02%
103,20211123,0.594,0.566,0.598,0.536,11.65%
104,20211122,0.532,0.512,0.552,0.469,11.76%
105,20211120,0.476,0.476,0.476,0.476,-2.46%
106,20211119,0.488,0.566,0.572,0.466,-8.10%
107,20211118,0.531,0.537,0.553,0.516,-6.18%
108,20211117,0.566,0.633,0.633,0.563,-7.52%
109,20211116,0.612,0.581,0.612,0.55,8.90%
110,20211115,0.562,0.492,0.568,0.48,7.05%
111,20211112,0.525,0.564,0.576,0.507,-7.41%
112,20211111,0.567,0.602,0.602,0.56,-2.24%
113,20211110,0.58,0.49,0.582,0.47,27.75%
114,20211109,0.454,0.424,0.471,0.408,8.61%
115,20211108,0.418,0.41,0.446,0.398,0.97%
116,20211105,0.414,0.5,0.501,0.393,-16.36%
117,20211104,0.495,0.495,0.495,0.495,-29.59%
118,20211103,0.703,0.703,0.703,0.703,4.93%
119,20211102,0.67,0.67,0.67,0.67,-3.60%
120,20211101,0.695,0.731,0.76,0.694,-2.39%
121,20211029,0.712,0.712,0.712,0.712,10.73%
122,20211028,0.643,0.643,0.643,0.643,14.82%
123,20211027,0.56,0.56,0.56,0.56,-11.25%
124,20211026,0.631,0.631,0.631,0.631,-2.32%
125,20211025,0.646,0.646,0.646,0.646,-2.56%
126,20211023,0.663,0.663,0.663,0.663,-0.30%
127,20211022,0.665,0.665,0.665,0.665,-6.47%
128,20211021,0.711,0.711,0.711,0.711,2.75%
129,20211020,0.692,0.692,0.692,0.692,-5.85%
130,20211019,0.735,0.735,0.735,0.735,3.23%
131,20211018,0.712,0.712,0.712,0.712,21.71%
132,20211015,0.585,0.585,0.585,0.585,13.81%
133,20211014,0.514,0.514,0.514,0.514,-10.14%
134,20211013,0.572,0.572,0.572,0.572,2.33%
135,20211012,0.559,0.559,0.559,0.559,-6.21%
136,20211011,0.596,0.596,0.596,0.596,10.27%
137,20211009,0.5405,0.5405,0.5405,0.5405,1.41%
138,20211008,0.533,0.533,0.533,0.533,11.27%
139,20211007,0.479,0.479,0.479,0.479,1.05%
140,20211006,0.474,0.474,0.474,0.474,3.72%
141,20211005,0.457,0.457,0.457,0.457,12.01%
142,20211004,0.408,0.408,0.408,0.408,1.75%
143,20211001,0.401,0.401,0.401,0.401,-3.14%
144,20210930,0.414,0.414,0.414,0.414,1.22%
145,20210929,0.409,0.409,0.409,0.409,-0.73%
146,20210928,0.412,0.412,0.412,0.412,5.10%
147,20210927,0.392,0.392,0.392,0.392,2.35%
148,20210924,0.383,0.383,0.383,0.383,-0.78%
149,20210923,0.386,0.386,0.386,0.386,38.35%
150,20210922,0.279,0.279,0.279,0.279,-1.06%
151,20210921,0.282,0.282,0.282,0.282,9.73%
152,20210920,0.257,0.257,0.257,0.257,-12.29%
153,20210917,0.293,0.293,0.293,0.293,2.81%
154,20210916,0.285,0.285,0.285,0.285,7.55%
155,20210915,0.265,0.265,0.265,0.265,12.77%
156,20210914,0.235,0.235,0.235,0.235,2.17%
157,20210913,0.23,0.23,0.23,0.23,-3.77%
158,20210911,0.239,0.239,0.239,0.239,-0.42%
159,20210910,0.24,0.24,0.24,0.24,5.73%
160,20210909,0.227,0.227,0.227,0.227,6.57%
161,20210908,0.213,0.213,0.213,0.213,9.23%
162,20210907,0.195,0.195,0.195,0.195,7.73%
163,20210906,0.181,0.181,0.181,0.181,-9.05%
