,Date,Close,Open,High,Low,Increase
100,20090810,2.963,2.963,2.963,2.963,-2.34%
101,20090807,3.034,3.034,3.034,3.034,3.83%
102,20090806,2.922,2.922,2.922,2.922,-2.34%
103,20090805,2.992,2.992,2.992,2.992,-0.89%
104,20090804,3.019,3.019,3.019,3.019,0.10%
105,20090803,3.016,3.016,3.016,3.016,2.72%
106,20090731,2.936,2.936,2.936,2.936,-3.52%
107,20090730,3.043,3.043,3.043,3.043,-0.81%
108,20090729,3.068,3.068,3.068,3.068,0.92%
109,20090728,3.04,3.04,3.04,3.04,-1.04%
110,20090727,3.072,3.072,3.072,3.072,0.42%
111,20090724,3.059,3.059,3.059,3.059,-0.55%
112,20090723,3.076,3.076,3.076,3.076,3.57%
113,20090722,2.97,2.97,2.97,2.97,3.34%
114,20090721,2.874,2.874,2.874,2.874,-1.51%
115,20090720,2.918,2.918,2.918,2.918,0.21%
116,20090717,2.912,2.912,2.912,2.912,2.82%
117,20090716,2.832,2.832,2.832,2.832,-1.84%
118,20090715,2.885,2.885,2.885,2.885,1.48%
119,20090714,2.843,2.843,2.843,2.843,2.38%
120,20090713,2.777,2.777,2.777,2.777,-2.56%
121,20090710,2.85,2.85,2.85,2.85,-1.93%
122,20090709,2.906,2.906,2.906,2.906,5.63%
123,20090708,2.751,2.751,2.751,2.751,-2.00%
124,20090707,2.807,2.807,2.807,2.807,-1.16%
125,20090706,2.84,2.84,2.84,2.84,-0.66%
126,20090703,2.859,2.859,2.859,2.859,-1.07%
127,20090702,2.89,2.89,2.89,2.89,-2.95%
128,20090701,2.978,2.978,2.978,2.978,3.37%
129,20090630,2.881,2.881,2.881,2.881,3.11%
130,20090629,2.794,2.794,2.794,2.794,-0.75%
131,20090626,2.815,2.815,2.815,2.815,1.40%
132,20090625,2.776,2.776,2.776,2.776,9.08%
133,20090624,2.545,2.545,2.545,2.545,-1.62%
134,20090623,2.587,2.587,2.587,2.587,-1.00%
135,20090622,2.613,2.613,2.613,2.613,-2.28%
136,20090619,2.674,2.674,2.674,2.674,-2.80%
137,20090618,2.751,2.751,2.751,2.751,2.42%
138,20090617,2.686,2.686,2.686,2.686,-2.86%
139,20090616,2.765,2.765,2.765,2.765,0.40%
140,20090615,2.754,2.754,2.754,2.754,-3.97%
141,20090612,2.868,2.868,2.868,2.868,-2.38%
142,20090611,2.938,2.938,2.938,2.938,2.87%
143,20090610,2.856,2.856,2.856,2.856,2.77%
144,20090609,2.779,2.779,2.779,2.779,-3.71%
145,20090608,2.886,2.886,2.886,2.886,2.16%
146,20090605,2.825,2.825,2.825,2.825,4.40%
147,20090604,2.706,2.706,2.706,2.706,3.05%
148,20090603,2.626,2.626,2.626,2.626,-1.50%
149,20090602,2.666,2.666,2.666,2.666,-0.71%
150,20090601,2.685,2.685,2.685,2.685,5.54%
151,20090529,2.544,2.544,2.544,2.544,-2.60%
152,20090528,2.612,2.612,2.612,2.612,2.96%
153,20090527,2.537,2.537,2.537,2.537,2.22%
154,20090526,2.482,2.482,2.482,2.482,-2.40%
155,20090522,2.543,2.543,2.543,2.543,-1.05%
156,20090521,2.57,2.57,2.57,2.57,0.08%
157,20090520,2.568,2.568,2.568,2.568,4.52%
158,20090519,2.457,2.457,2.457,2.457,1.36%
159,20090518,2.424,2.424,2.424,2.424,-0.78%
160,20090515,2.443,2.443,2.443,2.443,2.17%
161,20090514,2.391,2.391,2.391,2.391,-0.21%
162,20090513,2.396,2.396,2.396,2.396,-4.04%
163,20090512,2.497,2.497,2.497,2.497,1.30%
164,20090511,2.465,2.465,2.465,2.465,-3.11%
165,20090508,2.544,2.544,2.544,2.544,1.11%
166,20090507,2.516,2.516,2.516,2.516,1.29%
167,20090506,2.484,2.484,2.484,2.484,2.22%
168,20090505,2.43,2.43,2.43,2.43,0.58%
169,20090501,2.416,2.416,2.416,2.416,2.59%
170,20090430,2.355,2.355,2.355,2.355,0.13%
171,20090429,2.352,2.352,2.352,2.352,-1.18%
172,20090428,2.38,2.38,2.38,2.38,-2.50%
173,20090427,2.441,2.441,2.441,2.441,-0.69%
174,20090424,2.458,2.458,2.458,2.458,-2.27%
175,20090423,2.515,2.515,2.515,2.515,0.32%
176,20090422,2.507,2.507,2.507,2.507,1.91%
177,20090421,2.46,2.46,2.46,2.46,4.02%
178,20090420,2.365,2.365,2.365,2.365,-6.37%
179,20090417,2.526,2.526,2.526,2.526,4.08%
180,20090416,2.427,2.427,2.427,2.427,-1.50%
181,20090415,2.464,2.464,2.464,2.464,4.45%
182,20090414,2.359,2.359,2.359,2.359,-4.53%
183,20090409,2.471,2.471,2.471,2.471,-1.71%
184,20090408,2.514,2.514,2.514,2.514,-3.68%
185,20090407,2.61,2.61,2.61,2.61,-0.04%
186,20090406,2.611,2.611,2.611,2.611,1.52%
187,20090403,2.572,2.572,2.572,2.572,1.90%
188,20090402,2.524,2.524,2.524,2.524,11.34%
189,20090401,2.267,2.267,2.267,2.267,-3.16%
190,20090331,2.341,2.341,2.341,2.341,-2.13%
191,20090330,2.392,2.392,2.392,2.392,-3.66%
192,20090327,2.483,2.483,2.483,2.483,-0.08%
193,20090326,2.485,2.485,2.485,2.485,2.35%
194,20090325,2.428,2.428,2.428,2.428,-3.04%
195,20090324,2.504,2.504,2.504,2.504,8.49%
196,20090323,2.308,2.308,2.308,2.308,3.36%
197,20090320,2.233,2.233,2.233,2.233,-1.46%
198,20090319,2.266,2.266,2.266,2.266,-1.39%
199,20090318,2.298,2.298,2.298,2.298,3.33%
200,20090317,2.224,2.224,2.224,2.224,0.09%
201,20090316,2.222,2.222,2.222,2.222,3.83%
202,20090313,2.14,2.14,2.14,2.14,0.05%
203,20090312,2.139,2.139,2.139,2.139,-0.23%
204,20090311,2.144,2.144,2.144,2.144,-1.11%
205,20090310,2.168,2.168,2.168,2.168,-0.87%
206,20090309,2.187,2.187,2.187,2.187,3.75%
207,20090306,2.108,2.108,2.108,2.108,-6.02%
208,20090305,2.243,2.243,2.243,2.243,-10.53%
209,20090304,2.507,2.507,2.507,2.507,1.91%
210,20090303,2.46,2.46,2.46,2.46,-3.45%
211,20090302,2.548,2.548,2.548,2.548,-3.78%
212,20090227,2.648,2.648,2.648,2.648,0.04%
213,20090226,2.647,2.647,2.647,2.647,4.42%
214,20090225,2.535,2.535,2.535,2.535,0.24%
215,20090224,2.529,2.529,2.529,2.529,-2.51%
216,20090223,2.594,2.594,2.594,2.594,0.35%
217,20090220,2.585,2.585,2.585,2.585,-1.79%
218,20090219,2.632,2.632,2.632,2.632,1.39%
219,20090218,2.596,2.596,2.596,2.596,3.51%
220,20090217,2.508,2.508,2.508,2.508,-1.30%
221,20090216,2.541,2.541,2.541,2.541,0.04%
222,20090213,2.54,2.54,2.54,2.54,5.05%
223,20090212,2.418,2.418,2.418,2.418,-5.88%
224,20090211,2.569,2.569,2.569,2.569,-7.89%
225,20090210,2.789,2.789,2.789,2.789,-3.26%
226,20090209,2.883,2.883,2.883,2.883,0.84%
227,20090206,2.859,2.859,2.859,2.859,0.78%
228,20090205,2.837,2.837,2.837,2.837,-2.34%
229,20090204,2.905,2.905,2.905,2.905,-0.27%
230,20090203,2.913,2.913,2.913,2.913,2.32%
231,20090202,2.847,2.847,2.847,2.847,-0.04%
232,20090130,2.848,2.848,2.848,2.848,0.11%
233,20090129,2.845,2.845,2.845,2.845,0.07%
234,20090128,2.843,2.843,2.843,2.843,-0.66%
235,20090127,2.862,2.862,2.862,2.862,-1.21%
236,20090126,2.897,2.897,2.897,2.897,0.31%
237,20090123,2.888,2.888,2.888,2.888,1.58%
238,20090122,2.843,2.843,2.843,2.843,0.25%
239,20090121,2.836,2.836,2.836,2.836,-0.84%
240,20090120,2.86,2.86,2.86,2.86,-0.76%
241,20090119,2.882,2.882,2.882,2.882,3.04%
242,20090116,2.797,2.797,2.797,2.797,3.94%
243,20090115,2.691,2.691,2.691,2.691,0.00%
244,20090114,2.691,2.691,2.691,2.691,-1.54%
245,20090113,2.733,2.733,2.733,2.733,2.13%
246,20090112,2.676,2.676,2.676,2.676,0.49%
247,20090109,2.663,2.663,2.663,2.663,-2.31%
248,20090108,2.726,2.726,2.726,2.726,5.91%
249,20090107,2.574,2.574,2.574,2.574,1.70%
250,20090106,2.531,2.531,2.531,2.531,2.02%
251,20090105,2.481,2.481,2.481,2.481,3.16%
252,20090102,2.405,2.405,2.405,2.405,-2.55%
253,20081231,2.468,2.468,2.468,2.468,-1.28%
254,20081230,2.5,2.5,2.5,2.5,-2.53%
255,20081229,2.565,2.565,2.565,2.565,1.91%
256,20081224,2.517,2.517,2.517,2.517,-2.74%
257,20081223,2.588,2.588,2.588,2.588,-0.61%
258,20081222,2.604,2.604,2.604,2.604,-1.59%
259,20081219,2.646,2.646,2.646,2.646,-0.49%
260,20081218,2.659,2.659,2.659,2.659,-3.66%
261,20081217,2.76,2.76,2.76,2.76,-5.51%
262,20081216,2.921,2.921,2.921,2.921,-1.78%
263,20081215,2.974,2.974,2.974,2.974,-1.43%
264,20081212,3.017,3.017,3.017,3.017,-3.27%
265,20081211,3.119,3.119,3.119,3.119,-1.02%
266,20081210,3.151,3.151,3.151,3.151,2.17%
267,20081209,3.084,3.084,3.084,3.084,0.13%
268,20081208,3.08,3.08,3.08,3.08,6.21%
269,20081205,2.9,2.9,2.9,2.9,1.47%
270,20081204,2.858,2.858,2.858,2.858,3.66%
271,20081203,2.757,2.757,2.757,2.757,-3.20%
272,20081202,2.848,2.848,2.848,2.848,-6.53%
273,20081201,3.047,3.047,3.047,3.047,-5.20%
274,20081128,3.214,3.214,3.214,3.214,-1.59%
275,20081127,3.266,3.266,3.266,3.266,4.18%
276,20081126,3.135,3.135,3.135,3.135,-1.26%
277,20081125,3.175,3.175,3.175,3.175,2.68%
278,20081124,3.092,3.092,3.092,3.092,2.38%
279,20081121,3.02,3.02,3.02,3.02,-0.72%
280,20081120,3.042,3.042,3.042,3.042,-5.32%
281,20081119,3.213,3.213,3.213,3.213,1.52%
282,20081118,3.165,3.165,3.165,3.165,-1.09%
283,20081117,3.2,3.2,3.2,3.2,-0.78%
284,20081114,3.225,3.225,3.225,3.225,-1.86%
285,20081113,3.286,3.286,3.286,3.286,-1.29%
286,20081112,3.329,3.329,3.329,3.329,-4.99%
287,20081111,3.504,3.504,3.504,3.504,0.81%
288,20081110,3.476,3.476,3.476,3.476,1.79%
289,20081107,3.415,3.415,3.415,3.415,-2.18%
290,20081106,3.491,3.491,3.491,3.491,-3.43%
291,20081105,3.615,3.615,3.615,3.615,-1.95%
292,20081104,3.687,3.687,3.687,3.687,-1.13%
293,20081103,3.729,3.729,3.729,3.729,-0.64%
294,20081031,3.753,3.753,3.753,3.753,-0.35%
295,20081030,3.766,3.766,3.766,3.766,-0.92%
296,20081029,3.801,3.801,3.801,3.801,-1.58%
297,20081028,3.862,3.862,3.862,3.862,-0.36%
298,20081027,3.876,3.876,3.876,3.876,0.26%
299,20081024,3.866,3.866,3.866,3.866,-3.49%
300,20081023,4.006,4.006,4.006,4.006,0.93%
301,20081022,3.969,3.969,3.969,3.969,-4.64%
302,20081021,4.162,4.162,4.162,4.162,-1.30%
303,20081020,4.217,4.217,4.217,4.217,-1.98%
304,20081017,4.302,4.302,4.302,4.302,-2.18%
305,20081016,4.398,4.398,4.398,4.398,-1.54%
306,20081015,4.467,4.467,4.467,4.467,-0.58%
307,20081014,4.493,4.493,4.493,4.493,3.36%
308,20081013,4.347,4.347,4.347,4.347,4.57%
309,20081010,4.157,4.157,4.157,4.157,1.05%
310,20081009,4.114,4.114,4.114,4.114,3.65%
311,20081008,3.969,3.969,3.969,3.969,2.61%
312,20081007,3.868,3.868,3.868,3.868,0.00%
313,20081006,3.868,3.868,3.868,3.868,-6.52%
314,20081003,4.138,4.138,4.138,4.138,0.90%
315,20081002,4.101,4.101,4.101,4.101,-1.82%
316,20081001,4.177,4.177,4.177,4.177,-0.36%
317,20080930,4.192,4.192,4.192,4.192,-1.30%
318,20080929,4.247,4.247,4.247,4.247,-4.97%
319,20080926,4.469,4.469,4.469,4.469,-2.10%
320,20080925,4.565,4.565,4.565,4.565,1.40%
321,20080924,4.502,4.502,4.502,4.502,-2.51%
322,20080923,4.618,4.618,4.618,4.618,-1.13%
323,20080922,4.671,4.671,4.671,4.671,2.19%
324,20080919,4.571,4.571,4.571,4.571,5.27%
325,20080918,4.342,4.342,4.342,4.342,-0.44%
326,20080917,4.361,4.361,4.361,4.361,0.02%
327,20080916,4.36,4.36,4.36,4.36,-0.93%
328,20080915,4.401,4.401,4.401,4.401,-4.01%
329,20080912,4.585,4.585,4.585,4.585,2.76%
330,20080911,4.462,4.462,4.462,4.462,-0.09%
331,20080910,4.466,4.466,4.466,4.466,0.25%
332,20080909,4.455,4.455,4.455,4.455,-1.13%
333,20080908,4.506,4.506,4.506,4.506,3.06%
334,20080905,4.372,4.372,4.372,4.372,-1.26%
335,20080904,4.428,4.428,4.428,4.428,-0.81%
336,20080903,4.464,4.464,4.464,4.464,-0.31%
337,20080902,4.478,4.478,4.478,4.478,0.97%
338,20080901,4.435,4.435,4.435,4.435,-1.25%
339,20080829,4.491,4.491,4.491,4.491,-0.29%
340,20080828,4.504,4.504,4.504,4.504,-0.33%
341,20080827,4.519,4.519,4.519,4.519,0.47%
342,20080826,4.498,4.498,4.498,4.498,-2.43%
343,20080822,4.61,4.61,4.61,4.61,0.85%
344,20080821,4.571,4.571,4.571,4.571,0.46%
345,20080820,4.55,4.55,4.55,4.55,-0.44%
346,20080819,4.57,4.57,4.57,4.57,0.15%
347,20080818,4.563,4.563,4.563,4.563,0.42%
348,20080815,4.544,4.544,4.544,4.544,-0.63%
349,20080814,4.573,4.573,4.573,4.573,1.04%
350,20080813,4.526,4.526,4.526,4.526,-1.54%
351,20080812,4.597,4.597,4.597,4.597,-1.75%
352,20080811,4.679,4.679,4.679,4.679,1.23%
353,20080808,4.622,4.622,4.622,4.622,0.20%
354,20080807,4.613,4.613,4.613,4.613,-1.54%
355,20080806,4.685,4.685,4.685,4.685,-1.04%
356,20080805,4.734,4.734,4.734,4.734,-1.05%
357,20080804,4.784,4.784,4.784,4.784,-1.22%
358,20080801,4.843,4.843,4.843,4.843,1.00%
359,20080731,4.795,4.795,4.795,4.795,-0.56%
360,20080730,4.822,4.822,4.822,4.822,-0.25%
361,20080729,4.834,4.834,4.834,4.834,-1.06%
362,20080728,4.886,4.886,4.886,4.886,-1.19%
363,20080725,4.945,4.945,4.945,4.945,0.39%
364,20080724,4.926,4.926,4.926,4.926,-2.61%
365,20080723,5.058,5.058,5.058,5.058,1.24%
366,20080722,4.996,4.996,4.996,4.996,-1.50%
367,20080721,5.072,5.072,5.072,5.072,0.00%
368,20080718,5.072,5.072,5.072,5.072,3.13%
369,20080717,4.918,4.918,4.918,4.918,1.07%
370,20080716,4.866,4.866,4.866,4.866,1.23%
371,20080715,4.807,4.807,4.807,4.807,-1.05%
372,20080714,4.858,4.858,4.858,4.858,0.45%
373,20080711,4.836,4.836,4.836,4.836,-1.55%
374,20080710,4.912,4.912,4.912,4.912,-0.43%
375,20080709,4.933,4.933,4.933,4.933,-0.26%
376,20080708,4.946,4.946,4.946,4.946,-0.92%
377,20080707,4.992,4.992,4.992,4.992,-1.09%
378,20080704,5.047,5.047,5.047,5.047,-1.43%
379,20080703,5.12,5.12,5.12,5.12,-1.93%
380,20080702,5.221,5.221,5.221,5.221,-0.82%
381,20080701,5.264,5.264,5.264,5.264,0.34%
382,20080630,5.246,5.246,5.246,5.246,1.77%
383,20080627,5.155,5.155,5.155,5.155,0.14%
384,20080626,5.148,5.148,5.148,5.148,-2.33%
385,20080625,5.271,5.271,5.271,5.271,-1.37%
386,20080624,5.344,5.344,5.344,5.344,0.23%
387,20080623,5.332,5.332,5.332,5.332,-0.87%
388,20080620,5.379,5.379,5.379,5.379,-1.90%
389,20080619,5.483,5.483,5.483,5.483,2.37%
390,20080618,5.356,5.356,5.356,5.356,0.09%
391,20080617,5.351,5.351,5.351,5.351,-1.87%
392,20080616,5.453,5.453,5.453,5.453,-0.62%
393,20080613,5.487,5.487,5.487,5.487,2.35%
394,20080612,5.361,5.361,5.361,5.361,1.46%
395,20080611,5.284,5.284,5.284,5.284,-0.30%
396,20080610,5.3,5.3,5.3,5.3,-0.32%
397,20080609,5.317,5.317,5.317,5.317,4.56%
398,20080606,5.085,5.085,5.085,5.085,0.43%
399,20080605,5.063,5.063,5.063,5.063,2.32%
400,20080604,4.948,4.948,4.948,4.948,-1.81%
401,20080603,5.039,5.039,5.039,5.039,1.35%
402,20080602,4.972,4.972,4.972,4.972,-0.86%
403,20080530,5.015,5.015,5.015,5.015,-1.18%
404,20080529,5.075,5.075,5.075,5.075,2.11%
405,20080528,4.97,4.97,4.97,4.97,0.77%
406,20080527,4.932,4.932,4.932,4.932,0.06%
407,20080523,4.929,4.929,4.929,4.929,-0.02%
408,20080522,4.93,4.93,4.93,4.93,2.30%
409,20080521,4.819,4.819,4.819,4.819,1.88%
410,20080520,4.73,4.73,4.73,4.73,-0.65%
411,20080519,4.761,4.761,4.761,4.761,1.86%
412,20080516,4.674,4.674,4.674,4.674,-0.70%
413,20080515,4.707,4.707,4.707,4.707,0.88%
414,20080514,4.666,4.666,4.666,4.666,2.75%
415,20080513,4.541,4.541,4.541,4.541,2.62%
416,20080512,4.425,4.425,4.425,4.425,0.75%
417,20080509,4.392,4.392,4.392,4.392,-0.79%
418,20080508,4.427,4.427,4.427,4.427,-2.45%
419,20080507,4.538,4.538,4.538,4.538,0.69%
420,20080506,4.507,4.507,4.507,4.507,-1.79%
421,20080502,4.589,4.589,4.589,4.589,2.89%
422,20080501,4.46,4.46,4.46,4.46,-1.06%
423,20080430,4.508,4.508,4.508,4.508,-0.92%
424,20080429,4.55,4.55,4.55,4.55,-0.98%
425,20080428,4.595,4.595,4.595,4.595,-0.99%
426,20080425,4.641,4.641,4.641,4.641,0.28%
427,20080424,4.628,4.628,4.628,4.628,2.48%
428,20080423,4.516,4.516,4.516,4.516,-0.33%
429,20080422,4.531,4.531,4.531,4.531,1.82%
430,20080421,4.45,4.45,4.45,4.45,-0.80%
431,20080418,4.486,4.486,4.486,4.486,2.42%
432,20080417,4.38,4.38,4.38,4.38,3.25%
433,20080416,4.242,4.242,4.242,4.242,2.44%
434,20080415,4.141,4.141,4.141,4.141,0.02%
435,20080414,4.14,4.14,4.14,4.14,-1.45%
436,20080411,4.201,4.201,4.201,4.201,0.50%
437,20080410,4.18,4.18,4.18,4.18,-0.67%
438,20080409,4.208,4.208,4.208,4.208,-0.38%
439,20080408,4.224,4.224,4.224,4.224,1.49%
440,20080407,4.162,4.162,4.162,4.162,0.27%
441,20080404,4.151,4.151,4.151,4.151,1.49%
442,20080403,4.09,4.09,4.09,4.09,-0.80%
443,20080402,4.123,4.123,4.123,4.123,0.00%
444,20080401,4.123,4.123,4.123,4.123,2.92%
445,20080331,4.006,4.006,4.006,4.006,-4.51%
446,20080328,4.195,4.195,4.195,4.195,1.35%
447,20080327,4.139,4.139,4.139,4.139,-0.34%
448,20080326,4.153,4.153,4.153,4.153,4.29%
449,20080325,3.982,3.982,3.982,3.982,0.13%
450,20080320,3.977,3.977,3.977,3.977,-1.73%
451,20080319,4.047,4.047,4.047,4.047,0.42%
452,20080318,4.03,4.03,4.03,4.03,-1.61%
453,20080317,4.096,4.096,4.096,4.096,-1.28%
454,20080314,4.149,4.149,4.149,4.149,0.51%
455,20080313,4.128,4.128,4.128,4.128,3.85%
456,20080312,3.975,3.975,3.975,3.975,2.55%
457,20080311,3.876,3.876,3.876,3.876,-1.47%
458,20080310,3.934,3.934,3.934,3.934,-2.48%
459,20080307,4.034,4.034,4.034,4.034,-2.98%
460,20080306,4.158,4.158,4.158,4.158,1.07%
461,20080305,4.114,4.114,4.114,4.114,-0.84%
462,20080304,4.149,4.149,4.149,4.149,-0.38%
463,20080303,4.165,4.165,4.165,4.165,-3.32%
464,20080229,4.308,4.308,4.308,4.308,-2.38%
465,20080228,4.413,4.413,4.413,4.413,-0.36%
466,20080227,4.429,4.429,4.429,4.429,-0.23%
467,20080226,4.439,4.439,4.439,4.439,0.84%
468,20080225,4.402,4.402,4.402,4.402,0.02%
469,20080222,4.401,4.401,4.401,4.401,1.03%
470,20080221,4.356,4.356,4.356,4.356,0.28%
471,20080220,4.344,4.344,4.344,4.344,-0.23%
472,20080219,4.354,4.354,4.354,4.354,1.16%
473,20080218,4.304,4.304,4.304,4.304,-1.37%
474,20080215,4.364,4.364,4.364,4.364,-0.18%
475,20080214,4.372,4.372,4.372,4.372,0.05%
476,20080213,4.37,4.37,4.37,4.37,3.51%
477,20080212,4.222,4.222,4.222,4.222,1.59%
478,20080211,4.156,4.156,4.156,4.156,-0.22%
479,20080208,4.165,4.165,4.165,4.165,-1.19%
480,20080207,4.215,4.215,4.215,4.215,-0.19%
481,20080206,4.223,4.223,4.223,4.223,-2.38%
482,20080205,4.326,4.326,4.326,4.326,0.75%
483,20080204,4.294,4.294,4.294,4.294,-0.39%
484,20080201,4.311,4.311,4.311,4.311,-2.77%
485,20080131,4.434,4.434,4.434,4.434,-0.47%
486,20080130,4.455,4.455,4.455,4.455,2.11%
487,20080129,4.363,4.363,4.363,4.363,-1.29%
488,20080128,4.42,4.42,4.42,4.42,0.41%
489,20080125,4.402,4.402,4.402,4.402,3.55%
490,20080124,4.251,4.251,4.251,4.251,-1.85%
491,20080123,4.331,4.331,4.331,4.331,2.27%
492,20080122,4.235,4.235,4.235,4.235,-1.79%
493,20080121,4.312,4.312,4.312,4.312,0.19%
494,20080118,4.304,4.304,4.304,4.304,0.87%
495,20080117,4.267,4.267,4.267,4.267,0.21%
496,20080116,4.258,4.258,4.258,4.258,0.09%
497,20080115,4.254,4.254,4.254,4.254,-1.44%
498,20080114,4.316,4.316,4.316,4.316,-0.14%
499,20080111,4.322,4.322,4.322,4.322,0.21%
500,20080110,4.313,4.313,4.313,4.313,-1.37%
501,20080109,4.373,4.373,4.373,4.373,0.85%
502,20080108,4.336,4.336,4.336,4.336,-0.41%
503,20080107,4.354,4.354,4.354,4.354,-1.05%
504,20080104,4.4,4.4,4.4,4.4,0.05%
505,20080103,4.398,4.398,4.398,4.398,-1.54%
506,20080102,4.467,4.467,4.467,4.467,-1.35%
