Date,Close,Open,High,Low,Increase
2009年11月2日,3.424,3.424,3.424,3.424,1.06%
2009年10月30日,3.388,3.388,3.388,3.388,-3.06%
2009年10月29日,3.495,3.495,3.495,3.495,2.34%
2009年10月28日,3.415,3.415,3.415,3.415,-1.07%
2009年10月27日,3.452,3.452,3.452,3.452,-2.98%
2009年10月26日,3.558,3.558,3.558,3.558,1.83%
2009年10月23日,3.494,3.494,3.494,3.494,2.13%
2009年10月22日,3.421,3.421,3.421,3.421,0.83%
2009年10月21日,3.393,3.393,3.393,3.393,1.56%
2009年10月20日,3.341,3.341,3.341,3.341,-1.36%
2009年10月19日,3.387,3.387,3.387,3.387,-0.73%
2009年10月16日,3.412,3.412,3.412,3.412,-1.50%
2009年10月15日,3.464,3.464,3.464,3.464,1.20%
2009年10月14日,3.423,3.423,3.423,3.423,2.12%
2009年10月13日,3.352,3.352,3.352,3.352,-1.00%
2009年10月12日,3.386,3.386,3.386,3.386,0.06%
2009年10月9日,3.384,3.384,3.384,3.384,4.19%
2009年10月8日,3.248,3.248,3.248,3.248,1.95%
2009年10月7日,3.186,3.186,3.186,3.186,-2.24%
2009年10月6日,3.259,3.259,3.259,3.259,1.24%
2009年10月5日,3.219,3.219,3.219,3.219,0.00%
2009年10月2日,3.219,3.219,3.219,3.219,1.19%
2009年10月1日,3.181,3.181,3.181,3.181,-3.75%
2009年9月30日,3.305,3.305,3.305,3.305,0.39%
2009年9月29日,3.292,3.292,3.292,3.292,0.34%
2009年9月28日,3.281,3.281,3.281,3.281,-1.23%
2009年9月25日,3.322,3.322,3.322,3.322,-1.80%
2009年9月24日,3.383,3.383,3.383,3.383,-0.94%
2009年9月23日,3.415,3.415,3.415,3.415,-0.81%
2009年9月22日,3.443,3.443,3.443,3.443,-1.12%
2009年9月21日,3.482,3.482,3.482,3.482,0.37%
2009年9月18日,3.469,3.469,3.469,3.469,2.48%
2009年9月17日,3.385,3.385,3.385,3.385,-2.59%
2009年9月16日,3.475,3.475,3.475,3.475,0.81%
2009年9月15日,3.447,3.447,3.447,3.447,0.70%
2009年9月14日,3.423,3.423,3.423,3.423,2.21%
2009年9月11日,3.349,3.349,3.349,3.349,-0.15%
2009年9月10日,3.354,3.354,3.354,3.354,-3.48%
2009年9月9日,3.475,3.475,3.475,3.475,-0.17%
2009年9月8日,3.481,3.481,3.481,3.481,1.04%
2009年9月4日,3.445,3.445,3.445,3.445,2.90%
2009年9月3日,3.348,3.348,3.348,3.348,1.18%
2009年9月2日,3.309,3.309,3.309,3.309,-1.81%
2009年9月1日,3.37,3.37,3.37,3.37,-0.91%
2009年8月31日,3.401,3.401,3.401,3.401,-1.39%
2009年8月28日,3.449,3.449,3.449,3.449,-0.12%
2009年8月27日,3.453,3.453,3.453,3.453,0.52%
2009年8月26日,3.435,3.435,3.435,3.435,-0.09%
2009年8月25日,3.438,3.438,3.438,3.438,-1.04%
2009年8月24日,3.474,3.474,3.474,3.474,-2.66%
2009年8月21日,3.569,3.569,3.569,3.569,4.11%
2009年8月20日,3.428,3.428,3.428,3.428,-0.78%
2009年8月19日,3.455,3.455,3.455,3.455,-1.76%
2009年8月18日,3.517,3.517,3.517,3.517,1.30%
2009年8月17日,3.472,3.472,3.472,3.472,-2.80%
2009年8月14日,3.572,3.572,3.572,3.572,-0.70%
2009年8月13日,3.597,3.597,3.597,3.597,-3.07%
2009年8月12日,3.711,3.711,3.711,3.711,1.06%
2009年8月11日,3.672,3.672,3.672,3.672,-2.65%
2009年8月10日,3.772,3.772,3.772,3.772,-2.13%
2009年8月7日,3.854,3.854,3.854,3.854,2.61%
2009年8月6日,3.756,3.756,3.756,3.756,-0.16%
2009年8月5日,3.762,3.762,3.762,3.762,2.03%
2009年8月4日,3.687,3.687,3.687,3.687,1.37%
2009年8月3日,3.637,3.637,3.637,3.637,4.45%
2009年7月31日,3.482,3.482,3.482,3.482,-3.68%
2009年7月30日,3.615,3.615,3.615,3.615,-1.34%
2009年7月29日,3.664,3.664,3.664,3.664,-0.60%
2009年7月28日,3.686,3.686,3.686,3.686,-1.05%
2009年7月27日,3.725,3.725,3.725,3.725,1.78%
2009年7月24日,3.66,3.66,3.66,3.66,0.05%
2009年7月23日,3.658,3.658,3.658,3.658,3.22%
2009年7月22日,3.544,3.544,3.544,3.544,1.72%
2009年7月21日,3.484,3.484,3.484,3.484,-3.54%
2009年7月20日,3.612,3.612,3.612,3.612,-1.01%
2009年7月17日,3.649,3.649,3.649,3.649,2.13%
2009年7月16日,3.573,3.573,3.573,3.573,-1.13%
2009年7月15日,3.614,3.614,3.614,3.614,4.03%
2009年7月14日,3.474,3.474,3.474,3.474,3.39%
2009年7月13日,3.36,3.36,3.36,3.36,1.69%
2009年7月10日,3.304,3.304,3.304,3.304,-3.19%
2009年7月9日,3.413,3.413,3.413,3.413,3.24%
2009年7月8日,3.306,3.306,3.306,3.306,-4.28%
2009年7月7日,3.454,3.454,3.454,3.454,-1.60%
2009年7月6日,3.51,3.51,3.51,3.51,0.23%
2009年7月2日,3.502,3.502,3.502,3.502,-1.30%
2009年7月1日,3.548,3.548,3.548,3.548,0.31%
2009年6月30日,3.537,3.537,3.537,3.537,1.61%
2009年6月29日,3.481,3.481,3.481,3.481,-1.36%
2009年6月26日,3.529,3.529,3.529,3.529,-0.42%
2009年6月25日,3.544,3.544,3.544,3.544,-3.93%
2009年6月24日,3.689,3.689,3.689,3.689,1.77%
2009年6月23日,3.625,3.625,3.625,3.625,-1.63%
2009年6月22日,3.685,3.685,3.685,3.685,-2.33%
2009年6月19日,3.773,3.773,3.773,3.773,-1.49%
2009年6月18日,3.83,3.83,3.83,3.83,3.79%
2009年6月17日,3.69,3.69,3.69,3.69,0.74%
2009年6月16日,3.663,3.663,3.663,3.663,-1.40%
2009年6月15日,3.715,3.715,3.715,3.715,-2.31%
2009年6月12日,3.803,3.803,3.803,3.803,-1.53%
2009年6月11日,3.862,3.862,3.862,3.862,-2.15%
2009年6月10日,3.947,3.947,3.947,3.947,2.04%
2009年6月9日,3.868,3.868,3.868,3.868,-0.74%
2009年6月8日,3.897,3.897,3.897,3.897,1.48%
2009年6月5日,3.84,3.84,3.84,3.84,3.34%
2009年6月4日,3.716,3.716,3.716,3.716,5.09%
2009年6月3日,3.536,3.536,3.536,3.536,-2.13%
2009年6月2日,3.613,3.613,3.613,3.613,-1.82%
2009年6月1日,3.68,3.68,3.68,3.68,6.33%
2009年5月29日,3.461,3.461,3.461,3.461,-4.18%
2009年5月28日,3.612,3.612,3.612,3.612,-3.37%
2009年5月27日,3.738,3.738,3.738,3.738,5.38%
2009年5月26日,3.547,3.547,3.547,3.547,2.81%
2009年5月22日,3.45,3.45,3.45,3.45,2.43%
2009年5月21日,3.368,3.368,3.368,3.368,5.41%
2009年5月20日,3.195,3.195,3.195,3.195,-1.54%
2009年5月19日,3.245,3.245,3.245,3.245,0.12%
2009年5月18日,3.241,3.241,3.241,3.241,3.41%
2009年5月15日,3.134,3.134,3.134,3.134,1.36%
2009年5月14日,3.092,3.092,3.092,3.092,-0.64%
2009年5月13日,3.112,3.112,3.112,3.112,-2.08%
2009年5月12日,3.178,3.178,3.178,3.178,0.06%
2009年5月11日,3.176,3.176,3.176,3.176,-3.44%
2009年5月8日,3.289,3.289,3.289,3.289,-1.53%
2009年5月7日,3.34,3.34,3.34,3.34,5.86%
2009年5月6日,3.155,3.155,3.155,3.155,-0.44%
2009年5月5日,3.169,3.169,3.169,3.169,0.60%
2009年5月4日,3.15,3.15,3.15,3.15,-0.22%
2009年5月1日,3.157,3.157,3.157,3.157,1.22%
2009年4月30日,3.119,3.119,3.119,3.119,0.39%
2009年4月29日,3.107,3.107,3.107,3.107,2.88%
2009年4月28日,3.02,3.02,3.02,3.02,3.64%
2009年4月27日,2.914,2.914,2.914,2.914,-2.80%
2009年4月24日,2.998,2.998,2.998,2.998,2.36%
2009年4月23日,2.929,2.929,2.929,2.929,-0.37%
2009年4月22日,2.94,2.94,2.94,2.94,1.31%
2009年4月21日,2.902,2.902,2.902,2.902,1.86%
2009年4月20日,2.849,2.849,2.849,2.849,-3.46%
2009年4月17日,2.951,2.951,2.951,2.951,3.91%
2009年4月16日,2.84,2.84,2.84,2.84,2.45%
2009年4月15日,2.772,2.772,2.772,2.772,-0.65%
2009年4月14日,2.79,2.79,2.79,2.79,-2.55%
2009年4月13日,2.863,2.863,2.863,2.863,-2.22%
2009年4月9日,2.928,2.928,2.928,2.928,2.38%
2009年4月8日,2.86,2.86,2.86,2.86,-1.38%
2009年4月7日,2.9,2.9,2.9,2.9,-1.09%
2009年4月6日,2.932,2.932,2.932,2.932,1.28%
2009年4月3日,2.895,2.895,2.895,2.895,4.17%
2009年4月2日,2.779,2.779,2.779,2.779,4.79%
2009年4月1日,2.652,2.652,2.652,2.652,-0.60%
2009年3月31日,2.668,2.668,2.668,2.668,-2.02%
2009年3月30日,2.723,2.723,2.723,2.723,-1.45%
2009年3月27日,2.763,2.763,2.763,2.763,0.69%
2009年3月26日,2.744,2.744,2.744,2.744,-1.75%
2009年3月25日,2.793,2.793,2.793,2.793,3.06%
2009年3月24日,2.71,2.71,2.71,2.71,2.11%
2009年3月23日,2.654,2.654,2.654,2.654,0.80%
2009年3月20日,2.633,2.633,2.633,2.633,0.84%
2009年3月19日,2.611,2.611,2.611,2.611,2.51%
2009年3月18日,2.547,2.547,2.547,2.547,-15.44%
2009年3月17日,3.012,3.012,3.012,3.012,1.86%
2009年3月16日,2.957,2.957,2.957,2.957,2.11%
2009年3月13日,2.896,2.896,2.896,2.896,1.15%
2009年3月12日,2.863,2.863,2.863,2.863,-1.62%
2009年3月11日,2.91,2.91,2.91,2.91,-3.39%
2009年3月10日,3.012,3.012,3.012,3.012,5.28%
2009年3月9日,2.861,2.861,2.861,2.861,-0.42%
2009年3月6日,2.873,2.873,2.873,2.873,2.13%
2009年3月5日,2.813,2.813,2.813,2.813,-5.54%
2009年3月4日,2.978,2.978,2.978,2.978,3.19%
2009年3月3日,2.886,2.886,2.886,2.886,0.77%
2009年3月2日,2.864,2.864,2.864,2.864,-5.20%
2009年2月27日,3.021,3.021,3.021,3.021,0.70%
2009年2月26日,3,3,3,3,2.56%
2009年2月25日,2.925,2.925,2.925,2.925,4.24%
2009年2月24日,2.806,2.806,2.806,2.806,1.85%
2009年2月23日,2.755,2.755,2.755,2.755,-1.33%
2009年2月20日,2.792,2.792,2.792,2.792,-2.28%
2009年2月19日,2.857,2.857,2.857,2.857,3.29%
2009年2月18日,2.766,2.766,2.766,2.766,4.34%
2009年2月17日,2.651,2.651,2.651,2.651,-5.83%
2009年2月16日,2.815,2.815,2.815,2.815,-2.76%
2009年2月13日,2.895,2.895,2.895,2.895,3.84%
2009年2月12日,2.788,2.788,2.788,2.788,1.12%
2009年2月11日,2.757,2.757,2.757,2.757,-2.20%
2009年2月10日,2.819,2.819,2.819,2.819,-5.81%
2009年2月9日,2.993,2.993,2.993,2.993,0.17%
2009年2月6日,2.988,2.988,2.988,2.988,2.36%
2009年2月5日,2.919,2.919,2.919,2.919,-0.68%
2009年2月4日,2.939,2.939,2.939,2.939,1.59%
2009年2月3日,2.893,2.893,2.893,2.893,6.48%
2009年2月2日,2.717,2.717,2.717,2.717,-4.70%
2009年1月30日,2.851,2.851,2.851,2.851,-0.45%
2009年1月29日,2.864,2.864,2.864,2.864,7.19%
2009年1月28日,2.672,2.672,2.672,2.672,5.65%
2009年1月27日,2.529,2.529,2.529,2.529,-4.42%
2009年1月26日,2.646,2.646,2.646,2.646,1.19%
2009年1月23日,2.615,2.615,2.615,2.615,0.62%
2009年1月22日,2.599,2.599,2.599,2.599,2.08%
2009年1月21日,2.546,2.546,2.546,2.546,6.88%
2009年1月20日,2.382,2.382,2.382,2.382,-2.89%
2009年1月19日,2.453,2.453,2.453,2.453,4.74%
2009年1月16日,2.342,2.342,2.342,2.342,5.92%
2009年1月15日,2.211,2.211,2.211,2.211,0.23%
2009年1月14日,2.206,2.206,2.206,2.206,-3.96%
2009年1月13日,2.297,2.297,2.297,2.297,-0.52%
2009年1月12日,2.309,2.309,2.309,2.309,-3.51%
2009年1月9日,2.393,2.393,2.393,2.393,-2.13%
2009年1月8日,2.445,2.445,2.445,2.445,-2.12%
2009年1月7日,2.498,2.498,2.498,2.498,1.96%
2009年1月6日,2.45,2.45,2.45,2.45,-1.41%
2009年1月5日,2.485,2.485,2.485,2.485,5.25%
2009年1月2日,2.361,2.361,2.361,2.361,6.35%
2008年12月31日,2.22,2.22,2.22,2.22,7.98%
2008年12月30日,2.056,2.056,2.056,2.056,-2.28%
2008年12月29日,2.104,2.104,2.104,2.104,-1.54%
2008年12月26日,2.137,2.137,2.137,2.137,-2.33%
2008年12月24日,2.188,2.188,2.188,2.188,0.23%
2008年12月23日,2.183,2.183,2.183,2.183,0.46%
2008年12月22日,2.173,2.173,2.173,2.173,1.97%
2008年12月19日,2.131,2.131,2.131,2.131,2.21%
2008年12月18日,2.085,2.085,2.085,2.085,-5.23%
2008年12月17日,2.2,2.2,2.2,2.2,-2.83%
2008年12月16日,2.264,2.264,2.264,2.264,-10.12%
2008年12月15日,2.519,2.519,2.519,2.519,-2.21%
2008年12月12日,2.576,2.576,2.576,2.576,-1.26%
2008年12月11日,2.609,2.609,2.609,2.609,-2.98%
2008年12月10日,2.689,2.689,2.689,2.689,1.40%
2008年12月9日,2.652,2.652,2.652,2.652,-3.32%
2008年12月8日,2.743,2.743,2.743,2.743,1.59%
2008年12月5日,2.7,2.7,2.7,2.7,5.76%
2008年12月4日,2.553,2.553,2.553,2.553,-3.91%
2008年12月3日,2.657,2.657,2.657,2.657,-1.34%
2008年12月2日,2.693,2.693,2.693,2.693,-1.32%
2008年12月1日,2.729,2.729,2.729,2.729,-6.54%
2008年11月28日,2.92,2.92,2.92,2.92,-2.83%
2008年11月27日,3.005,3.005,3.005,3.005,0.54%
2008年11月26日,2.989,2.989,2.989,2.989,-3.92%
2008年11月25日,3.111,3.111,3.111,3.111,-6.55%
2008年11月24日,3.329,3.329,3.329,3.329,3.29%
2008年11月21日,3.223,3.223,3.223,3.223,7.15%
2008年11月20日,3.008,3.008,3.008,3.008,-9.86%
2008年11月19日,3.337,3.337,3.337,3.337,-5.44%
2008年11月18日,3.529,3.529,3.529,3.529,-3.53%
2008年11月17日,3.658,3.658,3.658,3.658,-1.96%
2008年11月14日,3.731,3.731,3.731,3.731,-3.24%
2008年11月13日,3.856,3.856,3.856,3.856,5.47%
2008年11月12日,3.656,3.656,3.656,3.656,-2.74%
2008年11月10日,3.759,3.759,3.759,3.759,-0.90%
2008年11月7日,3.793,3.793,3.793,3.793,2.76%
2008年11月6日,3.691,3.691,3.691,3.691,-0.35%
2008年11月5日,3.704,3.704,3.704,3.704,-0.75%
2008年11月4日,3.732,3.732,3.732,3.732,-4.60%
2008年11月3日,3.912,3.912,3.912,3.912,-1.46%
2008年10月31日,3.97,3.97,3.97,3.97,-0.05%
2008年10月30日,3.972,3.972,3.972,3.972,2.95%
2008年10月29日,3.858,3.858,3.858,3.858,0.29%
2008年10月28日,3.847,3.847,3.847,3.847,4.17%
2008年10月27日,3.693,3.693,3.693,3.693,0.30%
2008年10月24日,3.682,3.682,3.682,3.682,0.11%
2008年10月23日,3.678,3.678,3.678,3.678,2.22%
2008年10月22日,3.598,3.598,3.598,3.598,-3.72%
2008年10月21日,3.737,3.737,3.737,3.737,-3.21%
2008年10月20日,3.861,3.861,3.861,3.861,-1.96%
2008年10月17日,3.938,3.938,3.938,3.938,-0.78%
2008年10月16日,3.969,3.969,3.969,3.969,0.35%
2008年10月15日,3.955,3.955,3.955,3.955,-3.09%
2008年10月14日,4.081,4.081,4.081,4.081,-0.10%
2008年10月13日,4.085,4.085,4.085,4.085,5.39%
2008年10月10日,3.876,3.876,3.876,3.876,2.40%
2008年10月9日,3.785,3.785,3.785,3.785,3.76%
2008年10月8日,3.648,3.648,3.648,3.648,4.05%
2008年10月7日,3.506,3.506,3.506,3.506,1.27%
2008年10月6日,3.462,3.462,3.462,3.462,-3.91%
2008年10月3日,3.603,3.603,3.603,3.603,-0.77%
2008年10月2日,3.631,3.631,3.631,3.631,-3.07%
2008年10月1日,3.746,3.746,3.746,3.746,-2.17%
2008年9月30日,3.829,3.829,3.829,3.829,7.13%
2008年9月29日,3.574,3.574,3.574,3.574,-7.36%
2008年9月26日,3.858,3.858,3.858,3.858,0.10%
2008年9月25日,3.854,3.854,3.854,3.854,1.10%
2008年9月24日,3.812,3.812,3.812,3.812,0.18%
2008年9月23日,3.805,3.805,3.805,3.805,-1.07%
2008年9月22日,3.846,3.846,3.846,3.846,0.79%
2008年9月19日,3.816,3.816,3.816,3.816,7.52%
2008年9月18日,3.549,3.549,3.549,3.549,3.74%
2008年9月17日,3.421,3.421,3.421,3.421,-0.52%
2008年9月16日,3.439,3.439,3.439,3.439,1.45%
2008年9月15日,3.39,3.39,3.39,3.39,-8.92%
2008年9月12日,3.722,3.722,3.722,3.722,2.03%
2008年9月11日,3.648,3.648,3.648,3.648,0.30%
2008年9月10日,3.637,3.637,3.637,3.637,1.76%
2008年9月9日,3.574,3.574,3.574,3.574,-3.27%
2008年9月8日,3.695,3.695,3.695,3.695,-0.11%
2008年9月5日,3.699,3.699,3.699,3.699,1.96%
2008年9月4日,3.628,3.628,3.628,3.628,-2.08%
2008年9月3日,3.705,3.705,3.705,3.705,-0.88%
2008年9月2日,3.738,3.738,3.738,3.738,-2.27%
2008年8月29日,3.825,3.825,3.825,3.825,1.08%
2008年8月28日,3.784,3.784,3.784,3.784,0.50%
2008年8月27日,3.765,3.765,3.765,3.765,-0.40%
2008年8月26日,3.78,3.78,3.78,3.78,-0.16%
2008年8月25日,3.786,3.786,3.786,3.786,-2.27%
2008年8月22日,3.874,3.874,3.874,3.874,1.07%
2008年8月21日,3.833,3.833,3.833,3.833,0.74%
2008年8月20日,3.805,3.805,3.805,3.805,-0.83%
2008年8月19日,3.837,3.837,3.837,3.837,0.50%
2008年8月18日,3.818,3.818,3.818,3.818,-0.68%
2008年8月15日,3.844,3.844,3.844,3.844,-1.36%
2008年8月14日,3.897,3.897,3.897,3.897,-1.07%
2008年8月13日,3.939,3.939,3.939,3.939,0.97%
2008年8月12日,3.901,3.901,3.901,3.901,-2.43%
2008年8月11日,3.998,3.998,3.998,3.998,1.60%
2008年8月8日,3.935,3.935,3.935,3.935,0.18%
2008年8月7日,3.928,3.928,3.928,3.928,-3.25%
2008年8月6日,4.06,4.06,4.06,4.06,0.94%
2008年8月5日,4.022,4.022,4.022,4.022,1.31%
2008年8月4日,3.97,3.97,3.97,3.97,0.71%
2008年8月1日,3.942,3.942,3.942,3.942,-0.40%
2008年7月31日,3.958,3.958,3.958,3.958,-2.27%
2008年7月30日,4.05,4.05,4.05,4.05,0.15%
2008年7月29日,4.044,4.044,4.044,4.044,0.92%
2008年7月28日,4.007,4.007,4.007,4.007,-2.34%
2008年7月25日,4.103,4.103,4.103,4.103,2.60%
2008年7月24日,3.999,3.999,3.999,3.999,-2.94%
2008年7月23日,4.12,4.12,4.12,4.12,0.37%
2008年7月22日,4.105,4.105,4.105,4.105,1.61%
2008年7月21日,4.04,4.04,4.04,4.04,-1.20%
2008年7月18日,4.089,4.089,4.089,4.089,2.30%
2008年7月17日,3.997,3.997,3.997,3.997,1.50%
2008年7月16日,3.938,3.938,3.938,3.938,2.87%
2008年7月15日,3.828,3.828,3.828,3.828,-0.91%
2008年7月14日,3.863,3.863,3.863,3.863,-2.77%
2008年7月11日,3.973,3.973,3.973,3.973,4.55%
2008年7月10日,3.8,3.8,3.8,3.8,-0.45%
2008年7月9日,3.817,3.817,3.817,3.817,-1.83%
2008年7月8日,3.888,3.888,3.888,3.888,-0.54%
2008年7月7日,3.909,3.909,3.909,3.909,-1.96%
2008年7月4日,3.987,3.987,3.987,3.987,-0.08%
2008年7月3日,3.99,3.99,3.99,3.99,0.78%
2008年7月2日,3.959,3.959,3.959,3.959,-1.22%
2008年7月1日,4.008,4.008,4.008,4.008,0.83%
2008年6月30日,3.975,3.975,3.975,3.975,0.15%
2008年6月27日,3.969,3.969,3.969,3.969,-1.54%
2008年6月26日,4.031,4.031,4.031,4.031,-1.75%
2008年6月25日,4.103,4.103,4.103,4.103,0.00%
2008年6月24日,4.103,4.103,4.103,4.103,-1.51%
2008年6月23日,4.166,4.166,4.166,4.166,-0.05%
2008年6月20日,4.168,4.168,4.168,4.168,-0.97%
2008年6月19日,4.209,4.209,4.209,4.209,1.62%
2008年6月18日,4.142,4.142,4.142,4.142,-1.36%
2008年6月17日,4.199,4.199,4.199,4.199,-1.87%
2008年6月16日,4.279,4.279,4.279,4.279,0.42%
2008年6月13日,4.261,4.261,4.261,4.261,1.09%
2008年6月12日,4.215,4.215,4.215,4.215,3.44%
2008年6月11日,4.075,4.075,4.075,4.075,-0.54%
2008年6月10日,4.097,4.097,4.097,4.097,1.79%
2008年6月9日,4.025,4.025,4.025,4.025,2.47%
2008年6月6日,3.928,3.928,3.928,3.928,-2.87%
2008年6月5日,4.044,4.044,4.044,4.044,1.56%
2008年6月4日,3.982,3.982,3.982,3.982,2.26%
2008年6月3日,3.894,3.894,3.894,3.894,-1.84%
2008年6月2日,3.967,3.967,3.967,3.967,-2.46%
2008年5月30日,4.067,4.067,4.067,4.067,-0.29%
2008年5月29日,4.079,4.079,4.079,4.079,2.00%
2008年5月28日,3.999,3.999,3.999,3.999,1.99%
2008年5月27日,3.921,3.921,3.921,3.921,1.63%
2008年5月26日,3.858,3.858,3.858,3.858,0.21%
2008年5月23日,3.85,3.85,3.85,3.85,-1.86%
2008年5月22日,3.923,3.923,3.923,3.923,3.05%
2008年5月21日,3.807,3.807,3.807,3.807,0.71%
2008年5月20日,3.78,3.78,3.78,3.78,-1.43%
2008年5月19日,3.835,3.835,3.835,3.835,-0.49%
2008年5月16日,3.854,3.854,3.854,3.854,0.89%
2008年5月15日,3.82,3.82,3.82,3.82,-2.53%
2008年5月14日,3.919,3.919,3.919,3.919,0.15%
2008年5月13日,3.913,3.913,3.913,3.913,3.00%
2008年5月12日,3.799,3.799,3.799,3.799,0.53%
2008年5月9日,3.779,3.779,3.779,3.779,-0.08%
2008年5月8日,3.782,3.782,3.782,3.782,-1.74%
2008年5月7日,3.849,3.849,3.849,3.849,-1.86%
2008年5月6日,3.922,3.922,3.922,3.922,1.27%
2008年5月5日,3.873,3.873,3.873,3.873,0.36%
2008年5月2日,3.859,3.859,3.859,3.859,2.39%
2008年5月1日,3.769,3.769,3.769,3.769,0.94%
2008年4月30日,3.734,3.734,3.734,3.734,-2.38%
2008年4月29日,3.825,3.825,3.825,3.825,-0.16%
2008年4月28日,3.831,3.831,3.831,3.831,-1.06%
2008年4月25日,3.872,3.872,3.872,3.872,0.96%
2008年4月24日,3.835,3.835,3.835,3.835,2.62%
2008年4月23日,3.737,3.737,3.737,3.737,1.03%
2008年4月22日,3.699,3.699,3.699,3.699,-0.86%
2008年4月21日,3.731,3.731,3.731,3.731,0.62%
2008年4月18日,3.708,3.708,3.708,3.708,-0.46%
2008年4月17日,3.725,3.725,3.725,3.725,0.30%
2008年4月16日,3.714,3.714,3.714,3.714,3.00%
2008年4月15日,3.606,3.606,3.606,3.606,2.65%
2008年4月14日,3.513,3.513,3.513,3.513,0.98%
2008年4月11日,3.479,3.479,3.479,3.479,-1.86%
2008年4月10日,3.545,3.545,3.545,3.545,1.84%
2008年4月9日,3.481,3.481,3.481,3.481,-2.33%
2008年4月8日,3.564,3.564,3.564,3.564,0.48%
2008年4月7日,3.547,3.547,3.547,3.547,2.22%
2008年4月4日,3.47,3.47,3.47,3.47,-3.45%
2008年4月3日,3.594,3.594,3.594,3.594,-0.28%
2008年4月2日,3.604,3.604,3.604,3.604,1.29%
2008年4月1日,3.558,3.558,3.558,3.558,4.00%
2008年3月31日,3.421,3.421,3.421,3.421,-0.58%
2008年3月28日,3.441,3.441,3.441,3.441,-2.36%
2008年3月27日,3.524,3.524,3.524,3.524,1.73%
2008年3月26日,3.464,3.464,3.464,3.464,-1.39%
2008年3月25日,3.513,3.513,3.513,3.513,-1.26%
2008年3月24日,3.558,3.558,3.558,3.558,6.50%
2008年3月20日,3.341,3.341,3.341,3.341,0.33%
2008年3月19日,3.33,3.33,3.33,3.33,-4.94%
2008年3月18日,3.503,3.503,3.503,3.503,6.25%
2008年3月17日,3.297,3.297,3.297,3.297,-4.88%
2008年3月14日,3.466,3.466,3.466,3.466,-1.70%
2008年3月13日,3.526,3.526,3.526,3.526,2.50%
2008年3月12日,3.44,3.44,3.44,3.44,-4.44%
2008年3月11日,3.6,3.6,3.6,3.6,3.87%
2008年3月10日,3.466,3.466,3.466,3.466,-2.12%
2008年3月7日,3.541,3.541,3.541,3.541,-1.47%
2008年3月6日,3.594,3.594,3.594,3.594,-2.36%
2008年3月5日,3.681,3.681,3.681,3.681,1.40%
2008年3月4日,3.63,3.63,3.63,3.63,2.14%
2008年3月3日,3.554,3.554,3.554,3.554,0.99%
2008年2月29日,3.519,3.519,3.519,3.519,-4.17%
2008年2月28日,3.672,3.672,3.672,3.672,-4.67%
2008年2月27日,3.852,3.852,3.852,3.852,-0.16%
2008年2月26日,3.858,3.858,3.858,3.858,-1.33%
2008年2月25日,3.91,3.91,3.91,3.91,2.76%
