Date,Close,Open,High,Low,Increase
2009年3月26日,0.919,0.919,0.919,0.919,-4.07%
2009年3月25日,0.958,0.958,0.958,0.958,2.79%
2009年3月24日,0.932,0.932,0.932,0.932,3.67%
2009年3月23日,0.899,0.899,0.899,0.899,2.28%
2009年3月20日,0.879,0.879,0.879,0.879,1.38%
2009年3月19日,0.867,0.867,0.867,0.867,4.46%
2009年3月18日,0.83,0.83,0.83,0.83,-19.65%
2009年3月17日,1.033,1.033,1.033,1.033,1.97%
2009年3月16日,1.013,1.013,1.013,1.013,4.65%
2009年3月13日,0.968,0.968,0.968,0.968,-4.35%
2009年3月12日,1.012,1.012,1.012,1.012,-1.17%
2009年3月11日,1.024,1.024,1.024,1.024,-1.54%
2009年3月10日,1.04,1.04,1.04,1.04,8.00%
2009年3月9日,0.963,0.963,0.963,0.963,1.26%
2009年3月6日,0.951,0.951,0.951,0.951,6.73%
2009年3月5日,0.891,0.891,0.891,0.891,-5.51%
2009年3月4日,0.943,0.943,0.943,0.943,5.84%
2009年3月3日,0.891,0.891,0.891,0.891,1.37%
2009年3月2日,0.879,0.879,0.879,0.879,-10.49%
2009年2月27日,0.982,0.982,0.982,0.982,-10.16%
2009年2月26日,1.093,1.093,1.093,1.093,0.00%
2009年2月25日,1.093,1.093,1.093,1.093,8.97%
2009年2月24日,1.003,1.003,1.003,1.003,6.70%
2009年2月23日,0.94,0.94,0.94,0.94,-2.59%
2009年2月20日,0.965,0.965,0.965,0.965,-2.03%
2009年2月19日,0.985,0.985,0.985,0.985,2.18%
2009年2月18日,0.964,0.964,0.964,0.964,11.19%
2009年2月17日,0.867,0.867,0.867,0.867,-10.43%
2009年2月13日,0.968,0.968,0.968,0.968,5.33%
2009年2月12日,0.919,0.919,0.919,0.919,0.44%
2009年2月11日,0.915,0.915,0.915,0.915,1.78%
2009年2月10日,0.899,0.899,0.899,0.899,-11.43%
2009年2月9日,1.015,1.015,1.015,1.015,0.79%
2009年2月6日,1.007,1.007,1.007,1.007,3.28%
2009年2月5日,0.975,0.975,0.975,0.975,-0.81%
2009年2月4日,0.983,0.983,0.983,0.983,1.76%
2009年2月3日,0.966,0.966,0.966,0.966,6.98%
2009年2月2日,0.903,0.903,0.903,0.903,-5.74%
2009年1月30日,0.958,0.958,0.958,0.958,-1.24%
2009年1月29日,0.97,0.97,0.97,0.97,6.48%
2009年1月28日,0.911,0.911,0.911,0.911,8.07%
2009年1月27日,0.843,0.843,0.843,0.843,0.12%
2009年1月26日,0.842,0.842,0.842,0.842,2.43%
2009年1月23日,0.822,0.822,0.822,0.822,10.93%
2009年1月22日,0.741,0.741,0.741,0.741,-6.08%
2009年1月21日,0.789,0.789,0.789,0.789,11.28%
2009年1月20日,0.709,0.709,0.709,0.709,-3.27%
2009年1月16日,0.733,0.733,0.733,0.733,0.96%
2009年1月15日,0.726,0.726,0.726,0.726,1.68%
2009年1月14日,0.714,0.714,0.714,0.714,-5.80%
2009年1月13日,0.758,0.758,0.758,0.758,0.53%
2009年1月12日,0.754,0.754,0.754,0.754,-0.66%
2009年1月9日,0.759,0.759,0.759,0.759,-9.96%
2009年1月8日,0.843,0.843,0.843,0.843,2.93%
2009年1月7日,0.819,0.819,0.819,0.819,5.13%
2009年1月6日,0.779,0.779,0.779,0.779,0.39%
2009年1月5日,0.776,0.776,0.776,0.776,-6.17%
2009年1月2日,0.827,0.827,0.827,0.827,7.68%
2008年12月31日,0.768,0.768,0.768,0.768,5.93%
2008年12月30日,0.725,0.725,0.725,0.725,-7.53%
2008年12月29日,0.784,0.784,0.784,0.784,-13.56%
2008年12月26日,0.907,0.907,0.907,0.907,-0.77%
2008年12月24日,0.914,0.914,0.914,0.914,1.22%
2008年12月23日,0.903,0.903,0.903,0.903,32.99%
2008年12月22日,0.679,0.679,0.679,0.679,-9.47%
2008年12月19日,0.75,0.75,0.75,0.75,9.01%
2008年12月18日,0.688,0.688,0.688,0.688,-8.63%
2008年12月17日,0.753,0.753,0.753,0.753,14.61%
2008年12月16日,0.657,0.657,0.657,0.657,-11.46%
2008年12月15日,0.742,0.742,0.742,0.742,-3.26%
2008年12月12日,0.767,0.767,0.767,0.767,-4.24%
2008年12月11日,0.801,0.801,0.801,0.801,-6.97%
2008年12月10日,0.861,0.861,0.861,0.861,0.82%
2008年12月9日,0.854,0.854,0.854,0.854,-9.34%
2008年12月8日,0.942,0.942,0.942,0.942,0.00%
2008年12月5日,0.942,0.942,0.942,0.942,14.74%
2008年12月4日,0.821,0.821,0.821,0.821,-7.96%
2008年12月3日,0.892,0.892,0.892,0.892,-0.56%
2008年12月2日,0.897,0.897,0.897,0.897,-2.18%
2008年12月1日,0.917,0.917,0.917,0.917,-8.30%
2008年11月28日,1,1,1,1,-9.99%
2008年11月26日,1.111,1.111,1.111,1.111,-6.95%
2008年11月25日,1.194,1.194,1.194,1.194,-4.56%
2008年11月24日,1.251,1.251,1.251,1.251,10.61%
2008年11月21日,1.131,1.131,1.131,1.131,16.96%
2008年11月20日,0.967,0.967,0.967,0.967,-9.79%
2008年11月19日,1.072,1.072,1.072,1.072,-5.80%
2008年11月18日,1.138,1.138,1.138,1.138,-5.09%
2008年11月17日,1.199,1.199,1.199,1.199,-1.40%
2008年11月14日,1.216,1.216,1.216,1.216,-1.70%
2008年11月13日,1.237,1.237,1.237,1.237,5.46%
2008年11月12日,1.173,1.173,1.173,1.173,-7.93%
2008年11月10日,1.274,1.274,1.274,1.274,-4.28%
2008年11月7日,1.331,1.331,1.331,1.331,3.66%
2008年11月6日,1.284,1.284,1.284,1.284,-4.18%
2008年11月5日,1.34,1.34,1.34,1.34,-2.90%
2008年11月4日,1.38,1.38,1.38,1.38,-4.43%
2008年11月3日,1.444,1.444,1.444,1.444,-7.91%
2008年10月31日,1.568,1.568,1.568,1.568,0.00%
2008年10月30日,1.568,1.568,1.568,1.568,1.29%
2008年10月29日,1.548,1.548,1.548,1.548,-2.58%
2008年10月28日,1.589,1.589,1.589,1.589,3.72%
2008年10月27日,1.532,1.532,1.532,1.532,2.41%
2008年10月24日,1.496,1.496,1.496,1.496,-6.50%
2008年10月23日,1.6,1.6,1.6,1.6,6.17%
2008年10月22日,1.507,1.507,1.507,1.507,-7.32%
2008年10月21日,1.626,1.626,1.626,1.626,-5.02%
2008年10月20日,1.712,1.712,1.712,1.712,5.74%
2008年10月17日,1.619,1.619,1.619,1.619,-1.10%
2008年10月16日,1.637,1.637,1.637,1.637,4.94%
2008年10月15日,1.56,1.56,1.56,1.56,-14.71%
2008年10月14日,1.829,1.829,1.829,1.829,14.46%
2008年10月10日,1.598,1.598,1.598,1.598,4.58%
2008年10月9日,1.528,1.528,1.528,1.528,-2.30%
2008年10月8日,1.564,1.564,1.564,1.564,6.47%
2008年10月7日,1.469,1.469,1.469,1.469,2.16%
2008年10月6日,1.438,1.438,1.438,1.438,-9.33%
2008年10月3日,1.586,1.586,1.586,1.586,-2.10%
2008年10月2日,1.62,1.62,1.62,1.62,-11.18%
2008年10月1日,1.824,1.824,1.824,1.824,-7.32%
2008年9月30日,1.968,1.968,1.968,1.968,20.81%
2008年9月29日,1.629,1.629,1.629,1.629,-22.43%
2008年9月26日,2.1,2.1,2.1,2.1,-2.78%
2008年9月25日,2.16,2.16,2.16,2.16,9.70%
2008年9月24日,1.969,1.969,1.969,1.969,-4.79%
2008年9月23日,2.068,2.068,2.068,2.068,-3.86%
2008年9月22日,2.151,2.151,2.151,2.151,-1.15%
2008年9月19日,2.176,2.176,2.176,2.176,27.77%
2008年9月18日,1.703,1.703,1.703,1.703,3.40%
2008年9月17日,1.647,1.647,1.647,1.647,-9.01%
2008年9月16日,1.81,1.81,1.81,1.81,5.60%
2008年9月15日,1.714,1.714,1.714,1.714,-22.62%
2008年9月12日,2.215,2.215,2.215,2.215,-0.94%
2008年9月11日,2.236,2.236,2.236,2.236,1.08%
2008年9月10日,2.212,2.212,2.212,2.212,1.70%
2008年9月9日,2.175,2.175,2.175,2.175,-6.01%
2008年9月8日,2.314,2.314,2.314,2.314,0.52%
2008年9月5日,2.302,2.302,2.302,2.302,5.35%
2008年9月4日,2.185,2.185,2.185,2.185,-3.57%
2008年9月3日,2.266,2.266,2.266,2.266,0.00%
2008年9月2日,2.266,2.266,2.266,2.266,-4.75%
2008年8月29日,2.379,2.379,2.379,2.379,0.34%
2008年8月28日,2.371,2.371,2.371,2.371,3.90%
2008年8月27日,2.282,2.282,2.282,2.282,-2.35%
2008年8月26日,2.337,2.337,2.337,2.337,0.17%
2008年8月25日,2.333,2.333,2.333,2.333,-3.44%
2008年8月22日,2.416,2.416,2.416,2.416,4.36%
2008年8月21日,2.315,2.315,2.315,2.315,2.71%
2008年8月20日,2.254,2.254,2.254,2.254,-2.00%
2008年8月19日,2.3,2.3,2.3,2.3,-1.75%
2008年8月18日,2.341,2.341,2.341,2.341,-1.93%
2008年8月15日,2.387,2.387,2.387,2.387,-2.09%
2008年8月14日,2.438,2.438,2.438,2.438,-1.81%
2008年8月13日,2.483,2.483,2.483,2.483,2.01%
2008年8月12日,2.434,2.434,2.434,2.434,-4.51%
2008年8月11日,2.549,2.549,2.549,2.549,1.59%
2008年8月8日,2.509,2.509,2.509,2.509,3.17%
2008年8月7日,2.432,2.432,2.432,2.432,-5.99%
2008年8月6日,2.587,2.587,2.587,2.587,1.09%
2008年8月5日,2.559,2.559,2.559,2.559,0.79%
2008年8月4日,2.539,2.539,2.539,2.539,1.44%
2008年8月1日,2.503,2.503,2.503,2.503,-0.83%
2008年7月31日,2.524,2.524,2.524,2.524,-4.43%
2008年7月30日,2.641,2.641,2.641,2.641,0.46%
2008年7月29日,2.629,2.629,2.629,2.629,1.70%
2008年7月28日,2.585,2.585,2.585,2.585,-4.75%
2008年7月25日,2.714,2.714,2.714,2.714,4.02%
2008年7月24日,2.609,2.609,2.609,2.609,-4.82%
2008年7月23日,2.741,2.741,2.741,2.741,0.77%
2008年7月22日,2.72,2.72,2.72,2.72,4.78%
2008年7月21日,2.596,2.596,2.596,2.596,-2.04%
2008年7月18日,2.65,2.65,2.65,2.65,6.55%
2008年7月17日,2.487,2.487,2.487,2.487,2.18%
2008年7月16日,2.434,2.434,2.434,2.434,2.57%
2008年7月15日,2.373,2.373,2.373,2.373,-3.69%
2008年7月14日,2.464,2.464,2.464,2.464,-5.95%
2008年7月11日,2.62,2.62,2.62,2.62,8.76%
2008年7月10日,2.409,2.409,2.409,2.409,0.84%
2008年7月9日,2.389,2.389,2.389,2.389,-3.79%
2008年7月8日,2.483,2.483,2.483,2.483,1.47%
2008年7月7日,2.447,2.447,2.447,2.447,-3.55%
2008年7月3日,2.537,2.537,2.537,2.537,-1.63%
2008年7月2日,2.579,2.579,2.579,2.579,-3.05%
2008年7月1日,2.66,2.66,2.66,2.66,1.06%
2008年6月30日,2.632,2.632,2.632,2.632,0.11%
2008年6月27日,2.629,2.629,2.629,2.629,-1.50%
2008年6月26日,2.669,2.669,2.669,2.669,-5.29%
2008年6月25日,2.818,2.818,2.818,2.818,-1.43%
2008年6月24日,2.859,2.859,2.859,2.859,-3.12%
2008年6月23日,2.951,2.951,2.951,2.951,1.90%
2008年6月20日,2.896,2.896,2.896,2.896,-1.66%
2008年6月19日,2.945,2.945,2.945,2.945,3.22%
2008年6月18日,2.853,2.853,2.853,2.853,-1.55%
2008年6月17日,2.898,2.898,2.898,2.898,-4.64%
2008年6月16日,3.039,3.039,3.039,3.039,0.26%
2008年6月13日,3.031,3.031,3.031,3.031,-0.62%
2008年6月12日,3.05,3.05,3.05,3.05,8.39%
2008年6月11日,2.814,2.814,2.814,2.814,-3.93%
2008年6月10日,2.929,2.929,2.929,2.929,7.88%
2008年6月9日,2.715,2.715,2.715,2.715,13.65%
2008年6月6日,2.389,2.389,2.389,2.389,-4.86%
2008年6月5日,2.511,2.511,2.511,2.511,2.28%
2008年6月4日,2.455,2.455,2.455,2.455,2.04%
2008年6月3日,2.406,2.406,2.406,2.406,-4.07%
2008年6月2日,2.508,2.508,2.508,2.508,-5.61%
2008年5月30日,2.657,2.657,2.657,2.657,-1.23%
2008年5月29日,2.69,2.69,2.69,2.69,3.18%
2008年5月28日,2.607,2.607,2.607,2.607,3.70%
2008年5月27日,2.514,2.514,2.514,2.514,2.78%
2008年5月23日,2.446,2.446,2.446,2.446,-3.70%
2008年5月22日,2.54,2.54,2.54,2.54,5.57%
2008年5月21日,2.406,2.406,2.406,2.406,4.11%
2008年5月20日,2.311,2.311,2.311,2.311,-3.79%
2008年5月19日,2.402,2.402,2.402,2.402,-2.32%
2008年5月16日,2.459,2.459,2.459,2.459,1.07%
2008年5月15日,2.433,2.433,2.433,2.433,-3.91%
2008年5月14日,2.532,2.532,2.532,2.532,2.34%
2008年5月13日,2.474,2.474,2.474,2.474,6.59%
2008年5月12日,2.321,2.321,2.321,2.321,3.66%
2008年5月9日,2.239,2.239,2.239,2.239,0.36%
2008年5月8日,2.231,2.231,2.231,2.231,-3.67%
2008年5月7日,2.316,2.316,2.316,2.316,-3.54%
2008年5月6日,2.401,2.401,2.401,2.401,-0.99%
2008年5月5日,2.425,2.425,2.425,2.425,-1.46%
2008年5月2日,2.461,2.461,2.461,2.461,3.45%
2008年5月1日,2.379,2.379,2.379,2.379,4.80%
2008年4月30日,2.27,2.27,2.27,2.27,-3.90%
2008年4月29日,2.362,2.362,2.362,2.362,0.34%
2008年4月28日,2.354,2.354,2.354,2.354,-3.17%
2008年4月25日,2.431,2.431,2.431,2.431,1.00%
2008年4月24日,2.407,2.407,2.407,2.407,9.31%
2008年4月23日,2.202,2.202,2.202,2.202,-0.32%
2008年4月22日,2.209,2.209,2.209,2.209,1.75%
2008年4月21日,2.171,2.171,2.171,2.171,1.54%
2008年4月18日,2.138,2.138,2.138,2.138,1.47%
2008年4月17日,2.107,2.107,2.107,2.107,5.77%
2008年4月16日,1.992,1.992,1.992,1.992,6.13%
2008年4月15日,1.877,1.877,1.877,1.877,6.53%
2008年4月14日,1.762,1.762,1.762,1.762,0.69%
2008年4月11日,1.75,1.75,1.75,1.75,-5.25%
2008年4月10日,1.847,1.847,1.847,1.847,4.35%
2008年4月9日,1.77,1.77,1.77,1.77,-6.25%
2008年4月8日,1.888,1.888,1.888,1.888,-2.28%
2008年4月7日,1.932,1.932,1.932,1.932,6.04%
2008年4月4日,1.822,1.822,1.822,1.822,-4.86%
2008年4月3日,1.915,1.915,1.915,1.915,0.63%
2008年4月2日,1.903,1.903,1.903,1.903,5.60%
2008年4月1日,1.802,1.802,1.802,1.802,8.95%
2008年3月31日,1.654,1.654,1.654,1.654,0.24%
2008年3月28日,1.65,1.65,1.65,1.65,-2.83%
2008年3月27日,1.698,1.698,1.698,1.698,4.04%
2008年3月26日,1.632,1.632,1.632,1.632,-8.11%
2008年3月25日,1.776,1.776,1.776,1.776,-2.52%
2008年3月24日,1.822,1.822,1.822,1.822,12.68%
2008年3月20日,1.617,1.617,1.617,1.617,9.85%
2008年3月19日,1.472,1.472,1.472,1.472,-10.02%
2008年3月18日,1.636,1.636,1.636,1.636,21.64%
2008年3月17日,1.345,1.345,1.345,1.345,-9.55%
2008年3月14日,1.487,1.487,1.487,1.487,-8.10%
2008年3月13日,1.618,1.618,1.618,1.618,1.51%
2008年3月12日,1.594,1.594,1.594,1.594,-8.81%
2008年3月11日,1.748,1.748,1.748,1.748,16.92%
2008年3月10日,1.495,1.495,1.495,1.495,-2.42%
2008年3月7日,1.532,1.532,1.532,1.532,0.13%
2008年3月6日,1.53,1.53,1.53,1.53,-6.36%
2008年3月5日,1.634,1.634,1.634,1.634,-2.21%
2008年3月4日,1.671,1.671,1.671,1.671,1.70%
2008年3月3日,1.643,1.643,1.643,1.643,0.92%
2008年2月29日,1.628,1.628,1.628,1.628,-10.35%
2008年2月28日,1.816,1.816,1.816,1.816,-9.56%
2008年2月27日,2.008,2.008,2.008,2.008,0.20%
2008年2月26日,2.004,2.004,2.004,2.004,-5.69%
2008年2月25日,2.125,2.125,2.125,2.125,4.94%
2008年2月22日,2.025,2.025,2.025,2.025,2.27%
2008年2月21日,1.98,1.98,1.98,1.98,-7.35%
2008年2月20日,2.137,2.137,2.137,2.137,2.79%
2008年2月19日,2.079,2.079,2.079,2.079,9.02%
2008年2月15日,1.907,1.907,1.907,1.907,0.37%
2008年2月14日,1.9,1.9,1.9,1.9,-1.09%
2008年2月13日,1.921,1.921,1.921,1.921,0.21%
2008年2月12日,1.917,1.917,1.917,1.917,0.21%
2008年2月11日,1.913,1.913,1.913,1.913,-1.70%
