Date,Close,Open,High,Low,Increase
2005年8月10日,3.384,3.384,3.384,3.384,-3.34%
2005年8月9日,3.501,3.501,3.501,3.501,0.14%
2005年8月8日,3.496,3.496,3.496,3.496,1.19%
2005年8月5日,3.455,3.455,3.455,3.455,0.41%
2005年8月4日,3.441,3.441,3.441,3.441,0.00%
2005年8月3日,3.441,3.441,3.441,3.441,0.50%
2005年8月2日,3.424,3.424,3.424,3.424,0.91%
2005年8月1日,3.393,3.393,3.393,3.393,0.12%
2005年7月29日,3.389,3.389,3.389,3.389,0.92%
2005年7月28日,3.358,3.358,3.358,3.358,-0.77%
2005年7月27日,3.384,3.384,3.384,3.384,-0.41%
2005年7月26日,3.398,3.398,3.398,3.398,1.07%
2005年7月25日,3.362,3.362,3.362,3.362,0.75%
2005年7月22日,3.337,3.337,3.337,3.337,1.40%
2005年7月21日,3.291,3.291,3.291,3.291,-0.03%
2005年7月20日,3.292,3.292,3.292,3.292,0.70%
2005年7月19日,3.269,3.269,3.269,3.269,0.93%
2005年7月18日,3.239,3.239,3.239,3.239,0.97%
2005年7月15日,3.208,3.208,3.208,3.208,0.12%
2005年7月14日,3.204,3.204,3.204,3.204,0.31%
2005年7月13日,3.194,3.194,3.194,3.194,1.04%
2005年7月12日,3.161,3.161,3.161,3.161,0.32%
2005年7月11日,3.151,3.151,3.151,3.151,0.48%
2005年7月8日,3.136,3.136,3.136,3.136,1.49%
2005年7月7日,3.09,3.09,3.09,3.09,-2.25%
2005年7月6日,3.161,3.161,3.161,3.161,0.32%
2005年7月5日,3.151,3.151,3.151,3.151,1.32%
2005年7月1日,3.11,3.11,3.11,3.11,0.29%
2005年6月30日,3.101,3.101,3.101,3.101,-0.48%
2005年6月29日,3.116,3.116,3.116,3.116,0.19%
2005年6月28日,3.11,3.11,3.11,3.11,1.34%
2005年6月27日,3.069,3.069,3.069,3.069,0.49%
2005年6月24日,3.054,3.054,3.054,3.054,1.36%
2005年6月23日,3.013,3.013,3.013,3.013,0.17%
2005年6月22日,3.008,3.008,3.008,3.008,0.74%
2005年6月21日,2.986,2.986,2.986,2.986,0.67%
2005年6月20日,2.966,2.966,2.966,2.966,0.68%
2005年6月17日,2.946,2.946,2.946,2.946,0.17%
2005年6月16日,2.941,2.941,2.941,2.941,-1.41%
2005年6月15日,2.983,2.983,2.983,2.983,-0.10%
2005年6月14日,2.986,2.986,2.986,2.986,0.00%
2005年6月13日,2.986,2.986,2.986,2.986,0.34%
2005年6月10日,2.976,2.976,2.976,2.976,-0.03%
2005年6月9日,2.977,2.977,2.977,2.977,-1.03%
2005年6月8日,3.008,3.008,3.008,3.008,0.33%
2005年6月7日,2.998,2.998,2.998,2.998,0.57%
2005年6月6日,2.981,2.981,2.981,2.981,0.68%
2005年6月3日,2.961,2.961,2.961,2.961,-0.03%
2005年6月2日,2.962,2.962,2.962,2.962,0.75%
2005年6月1日,2.94,2.94,2.94,2.94,0.34%
2005年5月31日,2.93,2.93,2.93,2.93,0.34%
2005年5月27日,2.92,2.92,2.92,2.92,0.17%
2005年5月26日,2.915,2.915,2.915,2.915,-0.38%
2005年5月25日,2.926,2.926,2.926,2.926,0.58%
2005年5月24日,2.909,2.909,2.909,2.909,1.04%
2005年5月23日,2.879,2.879,2.879,2.879,0.91%
2005年5月20日,2.853,2.853,2.853,2.853,0.14%
2005年5月19日,2.849,2.849,2.849,2.849,0.35%
2005年5月18日,2.839,2.839,2.839,2.839,1.90%
2005年5月17日,2.786,2.786,2.786,2.786,0.72%
2005年5月16日,2.766,2.766,2.766,2.766,-1.11%
2005年5月13日,2.797,2.797,2.797,2.797,-2.00%
2005年5月12日,2.854,2.854,2.854,2.854,0.35%
2005年5月11日,2.844,2.844,2.844,2.844,-0.66%
2005年5月10日,2.863,2.863,2.863,2.863,0.70%
2005年5月9日,2.843,2.843,2.843,2.843,2.05%
2005年5月6日,2.786,2.786,2.786,2.786,0.51%
2005年5月5日,2.772,2.772,2.772,2.772,-2.15%
2005年5月4日,2.833,2.833,2.833,2.833,-1.77%
2005年5月3日,2.884,2.884,2.884,2.884,0.56%
2005年5月2日,2.868,2.868,2.868,2.868,-0.03%
2005年4月29日,2.869,2.869,2.869,2.869,0.70%
2005年4月28日,2.849,2.849,2.849,2.849,-0.52%
2005年4月27日,2.864,2.864,2.864,2.864,-1.07%
2005年4月26日,2.895,2.895,2.895,2.895,0.56%
2005年4月25日,2.879,2.879,2.879,2.879,0.56%
2005年4月22日,2.863,2.863,2.863,2.863,0.88%
2005年4月21日,2.838,2.838,2.838,2.838,-0.21%
2005年4月20日,2.844,2.844,2.844,2.844,-1.76%
2005年4月19日,2.895,2.895,2.895,2.895,4.89%
2005年4月18日,2.76,2.76,2.76,2.76,0.36%
2005年4月15日,2.75,2.75,2.75,2.75,-0.04%
2005年4月14日,2.751,2.751,2.751,2.751,0.00%
2005年4月13日,2.751,2.751,2.751,2.751,0.22%
2005年4月12日,2.745,2.745,2.745,2.745,0.00%
2005年4月11日,2.745,2.745,2.745,2.745,-0.18%
2005年4月8日,2.75,2.75,2.75,2.75,0.15%
2005年4月7日,2.746,2.746,2.746,2.746,0.18%
2005年4月6日,2.741,2.741,2.741,2.741,-1.30%
2005年4月5日,2.777,2.777,2.777,2.777,1.54%
2005年4月4日,2.735,2.735,2.735,2.735,-1.12%
2005年4月1日,2.766,2.766,2.766,2.766,0.00%
2005年3月31日,2.766,2.766,2.766,2.766,-1.67%
2005年3月30日,2.813,2.813,2.813,2.813,-0.18%
2005年3月29日,2.818,2.818,2.818,2.818,0.21%
2005年3月28日,2.812,2.812,2.812,2.812,0.00%
2005年3月24日,2.812,2.812,2.812,2.812,-0.04%
2005年3月23日,2.813,2.813,2.813,2.813,-0.14%
2005年3月22日,2.817,2.817,2.817,2.817,1.11%
2005年3月21日,2.786,2.786,2.786,2.786,0.36%
2005年3月18日,2.776,2.776,2.776,2.776,0.36%
2005年3月17日,2.766,2.766,2.766,2.766,-0.40%
2005年3月16日,2.777,2.777,2.777,2.777,0.00%
2005年3月15日,2.777,2.777,2.777,2.777,1.35%
2005年3月14日,2.74,2.74,2.74,2.74,0.18%
2005年3月11日,2.735,2.735,2.735,2.735,0.18%
2005年3月10日,2.73,2.73,2.73,2.73,-0.40%
2005年3月9日,2.741,2.741,2.741,2.741,0.00%
2005年3月8日,2.741,2.741,2.741,2.741,0.62%
2005年3月7日,2.724,2.724,2.724,2.724,-0.58%
2005年3月4日,2.74,2.74,2.74,2.74,0.55%
2005年3月3日,2.725,2.725,2.725,2.725,0.37%
2005年3月2日,2.715,2.715,2.715,2.715,-0.95%
2005年3月1日,2.741,2.741,2.741,2.741,0.62%
2005年2月28日,2.724,2.724,2.724,2.724,1.91%
2005年2月25日,2.673,2.673,2.673,2.673,0.15%
2005年2月24日,2.669,2.669,2.669,2.669,1.79%
2005年2月23日,2.622,2.622,2.622,2.622,0.81%
2005年2月22日,2.601,2.601,2.601,2.601,1.21%
2005年2月18日,2.57,2.57,2.57,2.57,-0.04%
2005年2月17日,2.571,2.571,2.571,2.571,0.00%
2005年2月16日,2.571,2.571,2.571,2.571,0.00%
2005年2月15日,2.571,2.571,2.571,2.571,2.06%
2005年2月14日,2.519,2.519,2.519,2.519,0.20%
2005年2月11日,2.514,2.514,2.514,2.514,0.16%
2005年2月10日,2.51,2.51,2.51,2.51,0.00%
2005年2月9日,2.51,2.51,2.51,2.51,-0.20%
2005年2月8日,2.515,2.515,2.515,2.515,1.90%
2005年2月7日,2.468,2.468,2.468,2.468,0.00%
2005年2月4日,2.468,2.468,2.468,2.468,-0.24%
2005年2月3日,2.474,2.474,2.474,2.474,-0.80%
2005年2月2日,2.494,2.494,2.494,2.494,-0.24%
2005年2月1日,2.5,2.5,2.5,2.5,2.17%
2005年1月31日,2.447,2.447,2.447,2.447,0.62%
2005年1月28日,2.432,2.432,2.432,2.432,1.04%
2005年1月27日,2.407,2.407,2.407,2.407,0.21%
2005年1月26日,2.402,2.402,2.402,2.402,2.21%
2005年1月25日,2.35,2.35,2.35,2.35,1.34%
2005年1月24日,2.319,2.319,2.319,2.319,-0.90%
2005年1月21日,2.34,2.34,2.34,2.34,-0.21%
2005年1月20日,2.345,2.345,2.345,2.345,-0.89%
2005年1月19日,2.366,2.366,2.366,2.366,1.11%
2005年1月18日,2.34,2.34,2.34,2.34,0.00%
2005年1月14日,2.34,2.34,2.34,2.34,0.86%
2005年1月13日,2.32,2.32,2.32,2.32,0.00%
2005年1月12日,2.32,2.32,2.32,2.32,-0.85%
2005年1月11日,2.34,2.34,2.34,2.34,1.34%
2005年1月10日,2.309,2.309,2.309,2.309,0.43%
2005年1月7日,2.299,2.299,2.299,2.299,0.00%
2005年1月6日,2.299,2.299,2.299,2.299,-0.48%
2005年1月5日,2.31,2.31,2.31,2.31,-0.22%
2005年1月4日,2.315,2.315,2.315,2.315,4.94%
2005年1月3日,2.206,2.206,2.206,2.206,-0.05%
2004年12月31日,2.207,2.207,2.207,2.207,0.46%
2004年12月30日,2.197,2.197,2.197,2.197,-0.68%
2004年12月29日,2.212,2.212,2.212,2.212,-1.60%
2004年12月28日,2.248,2.248,2.248,2.248,3.07%
2004年12月27日,2.181,2.181,2.181,2.181,0.00%
2004年12月23日,2.181,2.181,2.181,2.181,-0.05%
2004年12月22日,2.182,2.182,2.182,2.182,-0.91%
2004年12月21日,2.202,2.202,2.202,2.202,0.73%
2004年12月20日,2.186,2.186,2.186,2.186,0.23%
2004年12月17日,2.181,2.181,2.181,2.181,0.00%
2004年12月16日,2.181,2.181,2.181,2.181,-0.95%
2004年12月15日,2.202,2.202,2.202,2.202,-0.45%
2004年12月14日,2.212,2.212,2.212,2.212,-0.23%
2004年12月13日,2.217,2.217,2.217,2.217,-0.45%
2004年12月10日,2.227,2.227,2.227,2.227,-0.04%
2004年12月9日,2.228,2.228,2.228,2.228,-0.45%
2004年12月8日,2.238,2.238,2.238,2.238,0.00%
2004年12月7日,2.238,2.238,2.238,2.238,1.45%
2004年12月6日,2.206,2.206,2.206,2.206,0.91%
2004年12月3日,2.186,2.186,2.186,2.186,-0.95%
2004年12月2日,2.207,2.207,2.207,2.207,0.00%
2004年12月1日,2.207,2.207,2.207,2.207,-0.23%
2004年11月30日,2.212,2.212,2.212,2.212,1.19%
2004年11月29日,2.186,2.186,2.186,2.186,0.92%
2004年11月26日,2.166,2.166,2.166,2.166,0.00%
2004年11月24日,2.166,2.166,2.166,2.166,0.00%
2004年11月23日,2.166,2.166,2.166,2.166,1.69%
2004年11月22日,2.13,2.13,2.13,2.13,0.47%
2004年11月19日,2.12,2.12,2.12,2.12,-0.70%
2004年11月18日,2.135,2.135,2.135,2.135,1.18%
2004年11月17日,2.11,2.11,2.11,2.11,0.00%
2004年11月16日,2.11,2.11,2.11,2.11,2.03%
2004年11月15日,2.068,2.068,2.068,2.068,0.49%
2004年11月12日,2.058,2.058,2.058,2.058,-4.06%
2004年11月11日,2.145,2.145,2.145,2.145,4.48%
2004年11月10日,2.053,2.053,2.053,2.053,-0.77%
2004年11月9日,2.069,2.069,2.069,2.069,2.58%
2004年11月8日,2.017,2.017,2.017,2.017,2.59%
2004年11月5日,1.966,1.966,1.966,1.966,1.29%
2004年11月4日,1.941,1.941,1.941,1.941,0.00%
2004年11月3日,1.941,1.941,1.941,1.941,0.57%
2004年11月2日,1.93,1.93,1.93,1.93,2.17%
2004年11月1日,1.889,1.889,1.889,1.889,-0.26%
2004年10月29日,1.894,1.894,1.894,1.894,-0.05%
2004年10月28日,1.895,1.895,1.895,1.895,0.00%
2004年10月27日,1.895,1.895,1.895,1.895,1.39%
2004年10月26日,1.869,1.869,1.869,1.869,3.43%
2004年10月25日,1.807,1.807,1.807,1.807,-1.15%
2004年10月22日,1.828,1.828,1.828,1.828,1.11%
2004年10月21日,1.808,1.808,1.808,1.808,0.56%
2004年10月20日,1.798,1.798,1.798,1.798,0.00%
2004年10月19日,1.798,1.798,1.798,1.798,3.57%
2004年10月18日,1.736,1.736,1.736,1.736,0.93%
2004年10月15日,1.72,1.72,1.72,1.72,0.53%
2004年10月14日,1.711,1.711,1.711,1.711,0.35%
2004年10月13日,1.705,1.705,1.705,1.705,2.16%
2004年10月12日,1.669,1.669,1.669,1.669,-0.30%
2004年10月11日,1.674,1.674,1.674,1.674,0.00%
2004年10月8日,1.674,1.674,1.674,1.674,-0.65%
2004年10月7日,1.685,1.685,1.685,1.685,-0.30%
2004年10月6日,1.69,1.69,1.69,1.69,-0.29%
2004年10月5日,1.695,1.695,1.695,1.695,1.25%
2004年10月4日,1.674,1.674,1.674,1.674,-0.36%
2004年10月1日,1.68,1.68,1.68,1.68,-0.88%
2004年9月30日,1.695,1.695,1.695,1.695,0.00%
2004年9月29日,1.695,1.695,1.695,1.695,-0.94%
2004年9月28日,1.711,1.711,1.711,1.711,0.06%
2004年9月27日,1.71,1.71,1.71,1.71,0.00%
2004年9月24日,1.71,1.71,1.71,1.71,0.88%
2004年9月23日,1.695,1.695,1.695,1.695,0.30%
2004年9月22日,1.69,1.69,1.69,1.69,-1.23%
2004年9月21日,1.711,1.711,1.711,1.711,1.24%
2004年9月20日,1.69,1.69,1.69,1.69,1.87%
2004年9月17日,1.659,1.659,1.659,1.659,0.00%
2004年9月16日,1.659,1.659,1.659,1.659,1.22%
2004年9月15日,1.639,1.639,1.639,1.639,-0.30%
2004年9月14日,1.644,1.644,1.644,1.644,0.31%
2004年9月13日,1.639,1.639,1.639,1.639,0.31%
2004年9月10日,1.634,1.634,1.634,1.634,0.31%
2004年9月9日,1.629,1.629,1.629,1.629,-0.61%
2004年9月8日,1.639,1.639,1.639,1.639,1.30%
2004年9月7日,1.618,1.618,1.618,1.618,3.25%
2004年9月3日,1.567,1.567,1.567,1.567,-0.38%
2004年9月2日,1.573,1.573,1.573,1.573,0.38%
2004年9月1日,1.567,1.567,1.567,1.567,-1.01%
2004年8月31日,1.583,1.583,1.583,1.583,2.33%
2004年8月30日,1.547,1.547,1.547,1.547,0.65%
2004年8月27日,1.537,1.537,1.537,1.537,0.33%
2004年8月26日,1.532,1.532,1.532,1.532,0.00%
2004年8月25日,1.532,1.532,1.532,1.532,1.39%
2004年8月24日,1.511,1.511,1.511,1.511,2.86%
2004年8月23日,1.469,1.469,1.469,1.469,0.00%
2004年8月20日,1.469,1.469,1.469,1.469,-0.34%
2004年8月19日,1.474,1.474,1.474,1.474,0.34%
2004年8月18日,1.469,1.469,1.469,1.469,0.00%
2004年8月17日,1.469,1.469,1.469,1.469,2.87%
2004年8月16日,1.428,1.428,1.428,1.428,0.00%
2004年8月13日,1.428,1.428,1.428,1.428,6.01%
2004年8月12日,1.347,1.347,1.347,1.347,0.30%
2004年8月11日,1.343,1.343,1.343,1.343,-7.32%
2004年8月10日,1.449,1.449,1.449,1.449,1.83%
2004年8月2日,1.423,1.423,1.423,1.423,-1.11%
2004年7月30日,1.439,1.439,1.439,1.439,7.31%
2004年7月29日,1.341,1.341,1.341,1.341,-0.45%
2004年7月28日,1.347,1.347,1.347,1.347,-2.95%
2004年7月27日,1.388,1.388,1.388,1.388,2.28%
2004年7月26日,1.357,1.357,1.357,1.357,1.57%
2004年7月23日,1.336,1.336,1.336,1.336,-0.37%
2004年7月22日,1.341,1.341,1.341,1.341,1.13%
2004年7月21日,1.326,1.326,1.326,1.326,-0.75%
2004年7月20日,1.336,1.336,1.336,1.336,0.38%
2004年7月19日,1.331,1.331,1.331,1.331,-0.37%
2004年7月16日,1.336,1.336,1.336,1.336,12.93%
2004年7月15日,1.183,1.183,1.183,1.183,-0.84%
2004年7月14日,1.193,1.193,1.193,1.193,-9.69%
2004年7月13日,1.321,1.321,1.321,1.321,4.51%
2004年7月12日,1.264,1.264,1.264,1.264,0.40%
2004年7月9日,1.259,1.259,1.259,1.259,-0.47%
2004年7月8日,1.265,1.265,1.265,1.265,21.05%
2004年7月7日,1.045,1.045,1.045,1.045,-14.20%
2004年7月6日,1.218,1.218,1.218,1.218,0.00%
2004年7月2日,1.218,1.218,1.218,1.218,0.83%
2004年7月1日,1.208,1.208,1.208,1.208,-5.63%
2004年6月30日,1.28,1.28,1.28,1.28,-6.36%
2004年6月29日,1.367,1.367,1.367,1.367,5.15%
2004年6月28日,1.3,1.3,1.3,1.3,1.56%
2004年6月25日,1.28,1.28,1.28,1.28,2.48%
2004年6月24日,1.249,1.249,1.249,1.249,-2.42%
2004年6月23日,1.28,1.28,1.28,1.28,0.79%
2004年6月22日,1.27,1.27,1.27,1.27,0.47%
2004年6月21日,1.264,1.264,1.264,1.264,-0.08%
2004年6月18日,1.265,1.265,1.265,1.265,0.00%
2004年6月17日,1.265,1.265,1.265,1.265,-2.32%
2004年6月16日,1.295,1.295,1.295,1.295,-3.86%
2004年6月15日,1.347,1.347,1.347,1.347,4.82%
2004年6月14日,1.285,1.285,1.285,1.285,1.58%
2004年6月10日,1.265,1.265,1.265,1.265,1.69%
2004年6月9日,1.244,1.244,1.244,1.244,0.00%
2004年6月8日,1.244,1.244,1.244,1.244,4.01%
2004年6月7日,1.196,1.196,1.196,1.196,1.96%
2004年6月4日,1.173,1.173,1.173,1.173,0.95%
2004年6月3日,1.162,1.162,1.162,1.162,0.00%
2004年6月2日,1.162,1.162,1.162,1.162,8.40%
2004年6月1日,1.072,1.072,1.072,1.072,1.13%
2004年5月28日,1.06,1.06,1.06,1.06,0.00%
2004年5月27日,1.06,1.06,1.06,1.06,-1.40%
2004年5月26日,1.075,1.075,1.075,1.075,0.94%
2004年5月25日,1.065,1.065,1.065,1.065,4.00%
2004年5月24日,1.024,1.024,1.024,1.024,0.00%
2004年5月21日,1.024,1.024,1.024,1.024,0.49%
2004年5月20日,1.019,1.019,1.019,1.019,-0.97%
2004年5月19日,1.029,1.029,1.029,1.029,-2.00%
2004年5月18日,1.05,1.05,1.05,1.05,6.82%
2004年5月17日,0.983,0.983,0.983,0.983,1.03%
2004年5月14日,0.973,0.973,0.973,0.973,-1.62%
2004年5月13日,0.989,0.989,0.989,0.989,-3.89%
2004年5月12日,1.029,1.029,1.029,1.029,-2.92%
2004年5月11日,1.06,1.06,1.06,1.06,0.95%
2004年5月10日,1.05,1.05,1.05,1.05,6.17%
2004年5月7日,0.989,0.989,0.989,0.989,0.61%
2004年5月6日,0.983,0.983,0.983,0.983,0.51%
2004年5月5日,0.978,0.978,0.978,0.978,17.83%
2004年5月4日,0.83,0.83,0.83,0.83,-14.26%
2004年5月3日,0.968,0.968,0.968,0.968,0.00%
2004年4月30日,0.968,0.968,0.968,0.968,1.04%
2004年4月29日,0.958,0.958,0.958,0.958,-1.03%
2004年4月28日,0.968,0.968,0.968,0.968,-1.02%
2004年4月27日,0.978,0.978,0.978,0.978,1.56%
2004年4月26日,0.963,0.963,0.963,0.963,0.52%
2004年4月23日,0.958,0.958,0.958,0.958,0.00%
2004年4月22日,0.958,0.958,0.958,0.958,-2.64%
2004年4月21日,0.984,0.984,0.984,0.984,2.71%
2004年4月20日,0.958,0.958,0.958,0.958,2.24%
2004年4月19日,0.937,0.937,0.937,0.937,0.00%
2004年4月16日,0.937,0.937,0.937,0.937,-0.64%
2004年4月15日,0.943,0.943,0.943,0.943,1.73%
2004年4月14日,0.927,0.927,0.927,0.927,0.54%
2004年4月13日,0.922,0.922,0.922,0.922,-1.07%
2004年4月12日,0.932,0.932,0.932,0.932,0.00%
2004年4月8日,0.932,0.932,0.932,0.932,0.00%
2004年4月7日,0.932,0.932,0.932,0.932,-0.64%
2004年4月6日,0.938,0.938,0.938,0.938,1.19%
2004年4月5日,0.927,0.927,0.927,0.927,-1.70%
2004年4月2日,0.943,0.943,0.943,0.943,1.18%
2004年4月1日,0.932,0.932,0.932,0.932,-1.17%
2004年3月31日,0.943,0.943,0.943,0.943,-1.05%
2004年3月30日,0.953,0.953,0.953,0.953,2.25%
2004年3月29日,0.932,0.932,0.932,0.932,-0.53%
2004年3月26日,0.937,0.937,0.937,0.937,0.54%
2004年3月25日,0.932,0.932,0.932,0.932,-0.64%
2004年3月24日,0.938,0.938,0.938,0.938,-0.53%
2004年3月23日,0.943,0.943,0.943,0.943,0.64%
2004年3月22日,0.937,0.937,0.937,0.937,0.54%
2004年3月19日,0.932,0.932,0.932,0.932,0.00%
2004年3月18日,0.932,0.932,0.932,0.932,0.00%
2004年3月17日,0.932,0.932,0.932,0.932,-2.20%
2004年3月16日,0.953,0.953,0.953,0.953,0.53%
2004年3月15日,0.948,0.948,0.948,0.948,0.00%
2004年3月12日,0.948,0.948,0.948,0.948,0.00%
2004年3月11日,0.948,0.948,0.948,0.948,0.00%
2004年3月10日,0.948,0.948,0.948,0.948,0.00%
2004年3月9日,0.948,0.948,0.948,0.948,0.00%
2004年3月8日,0.948,0.948,0.948,0.948,0.00%
2004年3月5日,0.948,0.948,0.948,0.948,-1.04%
2004年3月4日,0.958,0.958,0.958,0.958,0.00%
2004年3月3日,0.958,0.958,0.958,0.958,-0.52%
2004年3月2日,0.963,0.963,0.963,0.963,1.58%
2004年3月1日,0.948,0.948,0.948,0.948,0.00%
2004年2月27日,0.948,0.948,0.948,0.948,-0.21%
2004年2月26日,0.95,0.95,0.95,0.95,-0.31%
2004年2月25日,0.953,0.953,0.953,0.953,0.53%
2004年2月24日,0.948,0.948,0.948,0.948,1.17%
2004年2月23日,0.937,0.937,0.937,0.937,0.54%
2004年2月20日,0.932,0.932,0.932,0.932,0.54%
2004年2月19日,0.927,0.927,0.927,0.927,0.00%
2004年2月18日,0.927,0.927,0.927,0.927,1.09%
2004年2月17日,0.917,0.917,0.917,0.917,0.00%
2004年2月13日,0.917,0.917,0.917,0.917,0.00%
2004年2月12日,0.917,0.917,0.917,0.917,-0.54%
2004年2月11日,0.922,0.922,0.922,0.922,0.55%
2004年2月10日,0.917,0.917,0.917,0.917,-1.08%
2004年2月9日,0.927,0.927,0.927,0.927,0.00%
2004年2月6日,0.927,0.927,0.927,0.927,0.00%
2004年2月5日,0.927,0.927,0.927,0.927,0.54%
2004年2月4日,0.922,0.922,0.922,0.922,-1.07%
2004年2月3日,0.932,0.932,0.932,0.932,2.76%
2004年2月2日,0.907,0.907,0.907,0.907,-1.09%
2004年1月30日,0.917,0.917,0.917,0.917,-1.61%
2004年1月29日,0.932,0.932,0.932,0.932,2.76%
2004年1月28日,0.907,0.907,0.907,0.907,-1.09%
2004年1月27日,0.917,0.917,0.917,0.917,4.32%
2004年1月26日,0.879,0.879,0.879,0.879,0.92%
2004年1月23日,0.871,0.871,0.871,0.871,0.00%
2004年1月22日,0.871,0.871,0.871,0.871,-1.14%
2004年1月21日,0.881,0.881,0.881,0.881,1.73%
2004年1月20日,0.866,0.866,0.866,0.866,-0.57%
2004年1月16日,0.871,0.871,0.871,0.871,0.58%
2004年1月15日,0.866,0.866,0.866,0.866,-1.14%
2004年1月14日,0.876,0.876,0.876,0.876,0.57%
2004年1月13日,0.871,0.871,0.871,0.871,1.16%
2004年1月12日,0.861,0.861,0.861,0.861,0.00%
2004年1月9日,0.861,0.861,0.861,0.861,-0.58%
2004年1月8日,0.866,0.866,0.866,0.866,-3.46%
2004年1月7日,0.897,0.897,0.897,0.897,-2.71%
2004年1月6日,0.922,0.922,0.922,0.922,0.55%
2004年1月5日,0.917,0.917,0.917,0.917,0.00%
2004年1月2日,0.917,0.917,0.917,0.917,-1.08%
2003年12月31日,0.927,0.927,0.927,0.927,4.63%
2003年12月30日,0.886,0.886,0.886,0.886,0.00%
2003年12月29日,0.886,0.886,0.886,0.886,1.72%
2003年12月26日,0.871,0.871,0.871,0.871,-2.90%
2003年12月24日,0.897,0.897,0.897,0.897,-0.55%
2003年12月23日,0.902,0.902,0.902,0.902,0.56%
2003年12月22日,0.897,0.897,0.897,0.897,1.82%
2003年12月19日,0.881,0.881,0.881,0.881,-0.56%
2003年12月18日,0.886,0.886,0.886,0.886,-0.67%
2003年12月17日,0.892,0.892,0.892,0.892,-1.65%
2003年12月16日,0.907,0.907,0.907,0.907,0.00%
2003年12月15日,0.907,0.907,0.907,0.907,0.00%
2003年12月12日,0.907,0.907,0.907,0.907,0.55%
2003年12月11日,0.902,0.902,0.902,0.902,-1.10%
2003年12月10日,0.912,0.912,0.912,0.912,-3.29%
2003年12月9日,0.943,0.943,0.943,0.943,1.18%
2003年12月8日,0.932,0.932,0.932,0.932,2.19%
2003年12月5日,0.912,0.912,0.912,0.912,-1.08%
2003年12月4日,0.922,0.922,0.922,0.922,-1.71%
2003年12月3日,0.938,0.938,0.938,0.938,-1.57%
2003年12月2日,0.953,0.953,0.953,0.953,0.53%
2003年12月1日,0.948,0.948,0.948,0.948,1.17%
2003年11月28日,0.937,0.937,0.937,0.937,-0.11%
2003年11月26日,0.938,0.938,0.938,0.938,-2.60%
2003年11月25日,0.963,0.963,0.963,0.963,0.52%
2003年11月24日,0.958,0.958,0.958,0.958,2.24%
2003年11月21日,0.937,0.937,0.937,0.937,-0.64%
2003年11月20日,0.943,0.943,0.943,0.943,-1.57%
2003年11月19日,0.958,0.958,0.958,0.958,1.05%
2003年11月18日,0.948,0.948,0.948,0.948,1.07%
2003年11月17日,0.938,0.938,0.938,0.938,-2.09%
2003年11月14日,0.958,0.958,0.958,0.958,0.52%
2003年11月13日,0.953,0.953,0.953,0.953,-1.04%
2003年11月12日,0.963,0.963,0.963,0.963,0.52%
2003年11月11日,0.958,0.958,0.958,0.958,0.00%
2003年11月10日,0.958,0.958,0.958,0.958,-0.52%
2003年11月7日,0.963,0.963,0.963,0.963,1.05%
2003年11月6日,0.953,0.953,0.953,0.953,0.00%
2003年11月5日,0.953,0.953,0.953,0.953,0.00%
2003年11月4日,0.953,0.953,0.953,0.953,2.25%
2003年11月3日,0.932,0.932,0.932,0.932,-2.20%
2003年10月31日,0.953,0.953,0.953,0.953,0.00%
2003年10月30日,0.953,0.953,0.953,0.953,-0.52%
2003年10月29日,0.958,0.958,0.958,0.958,-2.64%
2003年10月28日,0.984,0.984,0.984,0.984,1.65%
2003年10月27日,0.968,0.968,0.968,0.968,1.57%
2003年10月24日,0.953,0.953,0.953,0.953,0.00%
2003年10月23日,0.953,0.953,0.953,0.953,0.00%
2003年10月22日,0.953,0.953,0.953,0.953,1.06%
2003年10月21日,0.943,0.943,0.943,0.943,-0.53%
2003年10月20日,0.948,0.948,0.948,0.948,1.72%
2003年10月17日,0.932,0.932,0.932,0.932,1.08%
2003年10月16日,0.922,0.922,0.922,0.922,-1.07%
2003年10月15日,0.932,0.932,0.932,0.932,-0.64%
2003年10月14日,0.938,0.938,0.938,0.938,3.42%
2003年10月13日,0.907,0.907,0.907,0.907,0.00%
2003年10月10日,0.907,0.907,0.907,0.907,0.55%
2003年10月9日,0.902,0.902,0.902,0.902,-0.55%
2003年10月8日,0.907,0.907,0.907,0.907,-2.16%
2003年10月7日,0.927,0.927,0.927,0.927,1.09%
2003年10月6日,0.917,0.917,0.917,0.917,-1.61%
2003年10月3日,0.932,0.932,0.932,0.932,0.54%
2003年10月2日,0.927,0.927,0.927,0.927,-2.22%
2003年10月1日,0.948,0.948,0.948,0.948,0.00%
2003年9月30日,0.948,0.948,0.948,0.948,-0.52%
2003年9月29日,0.953,0.953,0.953,0.953,0.53%
2003年9月26日,0.948,0.948,0.948,0.948,1.07%
2003年9月25日,0.938,0.938,0.938,0.938,0.00%
2003年9月24日,0.938,0.938,0.938,0.938,-1.05%
2003年9月23日,0.948,0.948,0.948,0.948,-1.04%
2003年9月22日,0.958,0.958,0.958,0.958,0.00%
2003年9月19日,0.958,0.958,0.958,0.958,0.52%
2003年9月18日,0.953,0.953,0.953,0.953,-0.52%
2003年9月17日,0.958,0.958,0.958,0.958,-1.03%
2003年9月16日,0.968,0.968,0.968,0.968,1.57%
2003年9月15日,0.953,0.953,0.953,0.953,0.00%
