Date,Close,Open,High,Low,Increase
2009年9月25日,0.195,0.195,0.195,0.195,1.56%
2009年9月24日,0.192,0.192,0.192,0.192,-3.52%
2009年9月23日,0.199,0.199,0.199,0.199,-2.45%
2009年9月22日,0.204,0.204,0.204,0.204,5.70%
2009年9月21日,0.193,0.193,0.193,0.193,-2.53%
2009年9月18日,0.198,0.198,0.198,0.198,3.12%
2009年9月17日,0.192,0.192,0.192,0.192,-2.54%
2009年9月16日,0.197,0.197,0.197,0.197,-4.83%
2009年9月15日,0.207,0.207,0.207,0.207,0.49%
2009年9月14日,0.206,0.206,0.206,0.206,-3.29%
2009年9月11日,0.213,0.213,0.213,0.213,-0.47%
2009年9月10日,0.214,0.214,0.214,0.214,-1.38%
2009年9月9日,0.217,0.217,0.217,0.217,-2.69%
2009年9月8日,0.223,0.223,0.223,0.223,-2.19%
2009年9月4日,0.228,0.228,0.228,0.228,2.70%
2009年9月3日,0.222,0.222,0.222,0.222,0.91%
2009年9月2日,0.22,0.22,0.22,0.22,-4.35%
2009年9月1日,0.23,0.23,0.23,0.23,-2.54%
2009年8月31日,0.236,0.236,0.236,0.236,-2.07%
2009年8月28日,0.241,0.241,0.241,0.241,-1.23%
2009年8月27日,0.244,0.244,0.244,0.244,-3.94%
2009年8月26日,0.254,0.254,0.254,0.254,-2.68%
2009年8月25日,0.261,0.269,0.279,0.175,3.98%
2009年8月24日,0.251,0.251,0.251,0.251,-1.95%
2009年8月21日,0.256,0.256,0.256,0.256,4.07%
2009年8月20日,0.246,0.246,0.246,0.246,-3.15%
2009年8月19日,0.254,0.254,0.254,0.254,-5.58%
2009年8月18日,0.269,0.269,0.269,0.269,1.13%
2009年8月17日,0.266,0.266,0.266,0.266,1.92%
2009年8月14日,0.261,0.261,0.261,0.261,-1.88%
2009年8月13日,0.266,0.266,0.266,0.266,-2.92%
2009年8月12日,0.274,0.274,0.274,0.274,-3.52%
2009年8月11日,0.284,0.284,0.284,0.284,1.79%
2009年8月10日,0.279,0.279,0.279,0.279,-1.76%
2009年8月7日,0.284,0.284,0.284,0.284,3.65%
2009年8月6日,0.274,0.274,0.274,0.274,-2.84%
2009年8月5日,0.282,0.282,0.282,0.282,1.08%
2009年8月4日,0.279,0.279,0.279,0.279,5.68%
2009年8月3日,0.264,0.264,0.264,0.264,1.93%
2009年7月31日,0.259,0.259,0.259,0.259,0.00%
2009年7月30日,0.259,0.259,0.259,0.259,-0.77%
2009年7月29日,0.261,0.261,0.261,0.261,-1.88%
2009年7月28日,0.266,0.266,0.266,0.266,-1.12%
2009年7月27日,0.269,0.269,0.269,0.269,-3.58%
2009年7月24日,0.279,0.279,0.279,0.279,-2.79%
2009年7月23日,0.287,0.287,0.287,0.287,4.74%
2009年7月22日,0.274,0.274,0.274,0.274,-1.08%
2009年7月21日,0.277,0.277,0.277,0.277,0.00%
2009年7月20日,0.277,0.277,0.277,0.277,-0.72%
2009年7月17日,0.279,0.279,0.279,0.279,-1.06%
2009年7月16日,0.282,0.282,0.282,0.282,-1.74%
2009年7月15日,0.287,0.287,0.287,0.287,-0.69%
2009年7月14日,0.289,0.289,0.289,0.289,7.43%
2009年7月13日,0.269,0.269,0.269,0.269,7.17%
2009年7月10日,0.251,0.251,0.251,0.251,-3.09%
2009年7月9日,0.259,0.259,0.259,0.259,-0.77%
2009年7月8日,0.261,0.261,0.261,0.261,-6.45%
2009年7月7日,0.279,0.279,0.279,0.279,-5.10%
2009年7月6日,0.294,0.294,0.294,0.294,-2.65%
2009年7月2日,0.302,0.302,0.302,0.302,-6.21%
2009年7月1日,0.322,0.322,0.322,0.322,-7.47%
2009年6月30日,0.348,0.348,0.348,0.348,-0.57%
2009年6月29日,0.35,0.35,0.35,0.35,14.01%
2009年6月26日,0.307,0.307,0.307,0.307,5.14%
2009年6月25日,0.292,0.292,0.292,0.292,-8.75%
2009年6月24日,0.32,0.32,0.32,0.32,-5.88%
2009年6月23日,0.34,0.34,0.34,0.34,-0.87%
2009年6月22日,0.343,0.343,0.343,0.343,5.54%
2009年6月19日,0.325,0.325,0.325,0.325,-1.52%
2009年6月18日,0.33,0.33,0.33,0.33,4.76%
2009年6月17日,0.315,0.315,0.315,0.315,6.06%
2009年6月16日,0.297,0.297,0.297,0.297,6.45%
2009年6月15日,0.279,0.279,0.279,0.279,-3.46%
2009年6月12日,0.289,0.289,0.289,0.289,-2.69%
2009年6月11日,0.297,0.297,0.297,0.297,-5.71%
2009年6月10日,0.315,0.315,0.315,0.315,-3.08%
2009年6月9日,0.325,0.325,0.325,0.325,1.56%
2009年6月8日,0.32,0.32,0.32,0.32,-7.25%
2009年6月5日,0.345,0.345,0.345,0.345,28.25%
2009年6月4日,0.269,0.269,0.269,0.269,3.86%
2009年6月3日,0.259,0.259,0.259,0.259,-4.78%
2009年6月2日,0.272,0.272,0.272,0.272,-3.55%
2009年6月1日,0.282,0.282,0.282,0.282,-2.42%
2009年5月29日,0.289,0.289,0.289,0.289,-3.34%
2009年5月28日,0.299,0.299,0.299,0.299,0.67%
2009年5月27日,0.297,0.297,0.297,0.297,-0.67%
2009年5月26日,0.299,0.299,0.299,0.299,0.67%
2009年5月22日,0.297,0.297,0.297,0.297,3.48%
2009年5月21日,0.287,0.287,0.287,0.287,4.74%
2009年5月20日,0.274,0.274,0.274,0.274,-6.80%
2009年5月19日,0.294,0.294,0.294,0.294,3.52%
2009年5月18日,0.284,0.266,0.305,0.261,5.58%
2009年5月15日,0.269,0.284,0.289,0.264,-1.82%
2009年5月14日,0.274,0.289,0.305,0.269,-5.19%
2009年5月13日,0.289,0.299,0.32,0.289,-3.34%
2009年5月12日,0.299,0.299,0.299,0.299,17.72%
2009年5月11日,0.254,0.254,0.254,0.254,-16.72%
2009年5月8日,0.305,0.305,0.305,0.305,-3.79%
2009年5月7日,0.317,0.317,0.317,0.317,0.63%
2009年5月6日,0.315,0.315,0.315,0.315,-4.55%
2009年5月5日,0.33,0.33,0.33,0.33,3.13%
2009年5月4日,0.32,0.32,0.32,0.32,5.96%
2009年5月1日,0.302,0.302,0.302,0.302,8.24%
2009年4月30日,0.279,0.279,0.279,0.279,-1.76%
2009年4月29日,0.284,0.284,0.284,0.284,-8.97%
2009年4月28日,0.312,0.312,0.312,0.312,6.12%
2009年4月27日,0.294,0.294,0.294,0.294,-5.16%
2009年4月24日,0.31,0.31,0.31,0.31,-1.59%
2009年4月23日,0.315,0.315,0.315,0.315,-3.08%
2009年4月22日,0.325,0.325,0.325,0.325,-2.99%
2009年4月21日,0.335,0.335,0.335,0.335,-2.90%
2009年4月20日,0.345,0.345,0.345,0.345,-4.43%
2009年4月17日,0.361,0.361,0.361,0.361,7.76%
2009年4月16日,0.335,0.335,0.335,0.335,-2.90%
2009年4月15日,0.345,0.345,0.345,0.345,-8.24%
2009年4月14日,0.376,0.376,0.376,0.376,2.73%
2009年4月13日,0.366,0.366,0.366,0.366,-5.18%
2009年4月9日,0.386,0.386,0.386,0.386,-1.28%
2009年4月8日,0.391,0.391,0.391,0.391,-1.26%
2009年4月7日,0.396,0.396,0.396,0.396,-2.46%
2009年4月6日,0.406,0.406,0.406,0.406,-1.22%
2009年4月3日,0.411,0.411,0.411,0.411,3.79%
2009年4月2日,0.396,0.396,0.396,0.396,0.00%
2009年4月1日,0.396,0.396,0.396,0.396,-6.16%
2009年3月31日,0.422,0.422,0.422,0.422,7.93%
2009年3月30日,0.391,0.391,0.391,0.391,0.00%
2009年3月27日,0.391,0.391,0.391,0.391,-1.26%
2009年3月26日,0.396,0.396,0.396,0.396,-2.46%
2009年3月25日,0.406,0.406,0.406,0.406,-2.64%
2009年3月24日,0.417,0.417,0.417,0.417,5.30%
2009年3月23日,0.396,0.396,0.396,0.396,-2.46%
2009年3月20日,0.406,0.406,0.406,0.406,-1.46%
2009年3月19日,0.412,0.412,0.412,0.412,4.04%
2009年3月18日,0.396,0.396,0.396,0.396,-11.41%
2009年3月17日,0.447,0.447,0.447,0.447,7.19%
2009年3月16日,0.417,0.417,0.417,0.417,0.00%
2009年3月13日,0.417,0.437,0.478,0.401,-4.58%
2009年3月12日,0.437,0.462,0.473,0.427,-5.41%
2009年3月11日,0.462,0.462,0.462,0.462,-9.06%
2009年3月10日,0.508,0.508,0.508,0.508,17.59%
2009年3月9日,0.432,0.432,0.432,0.432,9.09%
2009年3月6日,0.396,0.396,0.396,0.396,-2.46%
2009年3月5日,0.406,0.406,0.406,0.406,-7.09%
2009年3月4日,0.437,0.437,0.437,0.437,2.34%
2009年3月3日,0.427,0.427,0.427,0.427,1.18%
2009年3月2日,0.422,0.422,0.422,0.422,-7.66%
2009年2月27日,0.457,0.457,0.457,0.457,-2.77%
2009年2月26日,0.47,0.47,0.47,0.47,-6.93%
2009年2月25日,0.505,0.505,0.505,0.505,0.00%
2009年2月24日,0.505,0.505,0.505,0.505,4.55%
2009年2月23日,0.483,0.483,0.483,0.483,-1.02%
2009年2月20日,0.488,0.488,0.488,0.488,-3.37%
2009年2月19日,0.505,0.505,0.505,0.505,3.06%
2009年2月18日,0.49,0.49,0.49,0.49,3.81%
2009年2月17日,0.472,0.472,0.472,0.472,1.07%
2009年2月13日,0.467,0.467,0.467,0.467,7.36%
2009年2月12日,0.435,0.435,0.435,0.435,-4.40%
2009年2月11日,0.455,0.455,0.455,0.455,2.25%
2009年2月10日,0.445,0.445,0.445,0.445,-4.71%
2009年2月9日,0.467,0.467,0.467,0.467,6.86%
2009年2月6日,0.437,0.437,0.437,0.437,5.56%
2009年2月5日,0.414,0.414,0.414,0.414,1.22%
2009年2月4日,0.409,0.409,0.409,0.409,-1.21%
2009年2月3日,0.414,0.414,0.414,0.414,16.29%
2009年2月2日,0.356,0.356,0.356,0.356,0.00%
2009年1月30日,0.356,0.356,0.356,0.356,0.56%
2009年1月29日,0.354,0.354,0.354,0.354,0.00%
2009年1月28日,0.354,0.354,0.354,0.354,7.93%
2009年1月27日,0.328,0.328,0.328,0.328,2.50%
2009年1月26日,0.32,0.32,0.32,0.32,4.92%
2009年1月23日,0.305,0.305,0.305,0.305,5.90%
2009年1月22日,0.288,0.288,0.288,0.288,-4.95%
2009年1月21日,0.303,0.303,0.303,0.303,3.06%
2009年1月20日,0.294,0.294,0.294,0.294,-5.16%
2009年1月16日,0.31,0.31,0.31,0.31,9.54%
2009年1月15日,0.283,0.283,0.283,0.283,-1.74%
2009年1月14日,0.288,0.288,0.288,0.288,-7.99%
2009年1月13日,0.313,0.313,0.313,0.313,12.19%
2009年1月12日,0.279,0.279,0.279,0.279,-3.46%
2009年1月9日,0.289,0.289,0.289,0.289,0.35%
2009年1月8日,0.288,0.288,0.288,0.288,-1.71%
2009年1月7日,0.293,0.293,0.293,0.293,-6.39%
2009年1月6日,0.313,0.313,0.313,0.313,4.68%
2009年1月5日,0.299,0.299,0.299,0.299,7.17%
2009年1月2日,0.279,0.279,0.279,0.279,6.49%
2008年12月31日,0.262,0.262,0.262,0.262,3.97%
2008年12月30日,0.252,0.252,0.252,0.252,27.27%
2008年12月29日,0.198,0.198,0.198,0.198,-22.05%
2008年12月26日,0.254,0.254,0.254,0.254,6.72%
2008年12月24日,0.238,0.238,0.238,0.238,-8.11%
2008年12月23日,0.259,0.259,0.259,0.259,27.59%
2008年12月22日,0.203,0.203,0.203,0.203,38.10%
2008年12月19日,0.147,0.147,0.147,0.147,-9.26%
2008年12月18日,0.162,0.162,0.162,0.162,-12.90%
2008年12月17日,0.186,0.186,0.186,0.186,-15.84%
2008年12月16日,0.221,0.221,0.221,0.221,11.62%
2008年12月15日,0.198,0.198,0.198,0.198,-9.17%
2008年12月12日,0.218,0.218,0.218,0.218,2.35%
2008年12月11日,0.213,0.213,0.213,0.213,0.95%
2008年12月10日,0.211,0.211,0.211,0.211,-19.16%
2008年12月9日,0.261,0.261,0.261,0.261,28.57%
2008年12月8日,0.203,0.203,0.203,0.203,-8.97%
2008年12月5日,0.223,0.223,0.223,0.223,-13.90%
2008年12月4日,0.259,0.259,0.259,0.259,-28.45%
2008年12月3日,0.362,0.362,0.362,0.362,-11.06%
2008年12月2日,0.407,0.407,0.407,0.407,16.29%
2008年12月1日,0.35,0.35,0.35,0.35,-18.03%
2008年11月28日,0.427,0.427,0.427,0.427,-8.17%
2008年11月26日,0.465,0.465,0.465,0.465,-14.84%
2008年11月25日,0.546,0.546,0.546,0.546,13.04%
2008年11月24日,0.483,0.483,0.483,0.483,5.69%
2008年11月21日,0.457,0.457,0.457,0.457,-9.50%
2008年11月20日,0.505,0.505,0.505,0.505,-21.95%
2008年11月19日,0.647,0.647,0.647,0.647,-15.86%
2008年11月18日,0.769,0.769,0.769,0.769,0.13%
2008年11月17日,0.768,0.768,0.768,0.768,-11.83%
2008年11月14日,0.871,0.871,0.871,0.871,-8.03%
2008年11月13日,0.947,0.947,0.947,0.947,28.15%
2008年11月12日,0.739,0.739,0.739,0.739,-10.96%
2008年11月10日,0.83,0.83,0.83,0.83,-2.35%
2008年11月7日,0.85,0.85,0.85,0.85,1.19%
2008年11月6日,0.84,0.84,0.84,0.84,-6.25%
2008年11月5日,0.896,0.896,0.896,0.896,-14.99%
2008年11月4日,1.054,1.054,1.054,1.054,7.77%
2008年11月3日,0.978,0.978,0.978,0.978,3.27%
2008年10月31日,0.947,0.947,0.947,0.947,-5.11%
2008年10月30日,0.998,0.998,0.998,0.998,-8.78%
2008年10月29日,1.094,1.094,1.094,1.094,-11.13%
2008年10月28日,1.231,1.231,1.231,1.231,-7.93%
2008年10月27日,1.337,1.337,1.337,1.337,-6.76%
2008年10月24日,1.434,1.434,1.434,1.434,-5.78%
2008年10月23日,1.522,1.522,1.522,1.522,1.13%
2008年10月22日,1.505,1.505,1.505,1.505,-5.17%
2008年10月21日,1.587,1.587,1.587,1.587,-1.06%
2008年10月20日,1.604,1.604,1.604,1.604,30.51%
2008年10月17日,1.229,1.229,1.229,1.229,5.67%
2008年10月16日,1.163,1.163,1.163,1.163,33.52%
2008年10月15日,0.871,0.871,0.871,0.871,-2.79%
2008年10月14日,0.896,0.896,0.896,0.896,4.19%
2008年10月10日,0.86,0.86,0.86,0.86,-14.34%
2008年10月9日,1.004,1.004,1.004,1.004,-3.28%
2008年10月8日,1.038,1.038,1.038,1.038,-7.65%
2008年10月7日,1.124,1.124,1.124,1.124,8.18%
2008年10月6日,1.039,1.039,1.039,1.039,-7.31%
2008年10月3日,1.121,1.121,1.121,1.121,-5.24%
2008年10月2日,1.183,1.183,1.183,1.183,-18.36%
2008年10月1日,1.449,1.536,1.577,1.424,-9.55%
2008年9月30日,1.602,1.602,1.602,1.602,30.88%
2008年9月29日,1.224,1.224,1.224,1.224,-19.84%
2008年9月26日,1.527,1.527,1.527,1.527,-2.12%
2008年9月25日,1.56,1.56,1.56,1.56,7.81%
2008年9月24日,1.447,1.447,1.447,1.447,-9.62%
2008年9月23日,1.601,1.601,1.601,1.601,-1.78%
2008年9月22日,1.63,1.63,1.63,1.63,2.90%
2008年9月19日,1.584,1.584,1.584,1.584,111.48%
2008年9月18日,0.749,0.749,0.749,0.749,-17.87%
2008年9月17日,0.912,0.912,0.912,0.912,-37.87%
2008年9月16日,1.468,1.468,1.468,1.468,-2.52%
2008年9月15日,1.506,1.506,1.506,1.506,-18.68%
2008年9月12日,1.852,1.852,1.852,1.852,0.00%
2008年9月11日,1.852,1.852,1.852,1.852,-0.80%
2008年9月10日,1.867,1.867,1.867,1.867,0.27%
2008年9月9日,1.862,1.862,1.862,1.862,-3.47%
2008年9月8日,1.929,1.929,1.929,1.929,-1.58%
2008年9月5日,1.96,1.96,1.96,1.96,3.81%
2008年9月4日,1.888,1.888,1.888,1.888,-1.36%
2008年9月3日,1.914,1.914,1.914,1.914,-0.78%
2008年9月2日,1.929,1.929,1.929,1.929,-1.08%
2008年8月29日,1.95,1.95,1.95,1.95,-0.51%
2008年8月28日,1.96,1.96,1.96,1.96,2.14%
2008年8月27日,1.919,1.919,1.919,1.919,-0.26%
2008年8月26日,1.924,1.924,1.924,1.924,-0.77%
2008年8月25日,1.939,1.939,1.939,1.939,-1.32%
2008年8月22日,1.965,1.965,1.965,1.965,1.29%
2008年8月21日,1.94,1.94,1.94,1.94,1.09%
2008年8月20日,1.919,1.919,1.919,1.919,-2.39%
2008年8月19日,1.966,1.966,1.966,1.966,-1.01%
2008年8月18日,1.986,1.986,1.986,1.986,0.00%
2008年8月15日,1.986,1.986,1.986,1.986,-0.55%
2008年8月14日,1.997,1.997,1.997,1.997,0.00%
2008年8月13日,1.997,1.997,1.997,1.997,-0.75%
2008年8月12日,2.012,2.012,2.012,2.012,0.00%
2008年8月11日,2.012,2.012,2.012,2.012,2.39%
2008年8月8日,1.965,1.965,1.965,1.965,1.87%
2008年8月7日,1.929,1.929,1.929,1.929,1.31%
2008年8月6日,1.904,1.904,1.904,1.904,-3.15%
2008年8月5日,1.966,1.966,1.966,1.966,2.45%
2008年8月4日,1.919,1.919,1.919,1.919,2.51%
2008年8月1日,1.872,1.872,1.872,1.872,-0.85%
2008年7月31日,1.888,1.888,1.888,1.888,-1.87%
2008年7月30日,1.924,1.924,1.924,1.924,-2.38%
2008年7月29日,1.971,1.971,1.971,1.971,5.29%
2008年7月28日,1.872,1.872,1.872,1.872,-4.73%
2008年7月25日,1.965,1.965,1.965,1.965,4.63%
2008年7月24日,1.878,1.878,1.878,1.878,-1.37%
2008年7月23日,1.904,1.904,1.904,1.904,-2.11%
2008年7月22日,1.945,1.945,1.945,1.945,5.31%
2008年7月21日,1.847,1.847,1.847,1.847,-2.94%
2008年7月18日,1.903,1.903,1.903,1.903,1.60%
2008年7月17日,1.873,1.873,1.873,1.873,-1.89%
2008年7月16日,1.909,1.909,1.909,1.909,1.65%
2008年7月15日,1.878,1.878,1.878,1.878,-2.39%
2008年7月14日,1.924,1.924,1.924,1.924,-4.85%
2008年7月11日,2.022,2.022,2.022,2.022,1.00%
2008年7月10日,2.002,2.002,2.002,2.002,-1.77%
2008年7月9日,2.038,2.038,2.038,2.038,-3.69%
2008年7月8日,2.116,2.116,2.116,2.116,1.78%
2008年7月7日,2.079,2.079,2.079,2.079,-0.53%
2008年7月3日,2.09,2.09,2.09,2.09,-0.24%
2008年7月2日,2.095,2.095,2.095,2.095,-2.15%
2008年7月1日,2.141,2.141,2.141,2.141,-1.92%
2008年6月30日,2.183,2.183,2.183,2.183,2.44%
2008年6月27日,2.131,2.131,2.131,2.131,-0.98%
2008年6月26日,2.152,2.152,2.152,2.152,-0.69%
2008年6月25日,2.167,2.167,2.167,2.167,-1.86%
2008年6月24日,2.208,2.208,2.208,2.208,-3.41%
2008年6月23日,2.286,2.286,2.286,2.286,2.56%
2008年6月20日,2.229,2.229,2.229,2.229,-2.28%
2008年6月19日,2.281,2.281,2.281,2.281,0.22%
2008年6月18日,2.276,2.276,2.276,2.276,-2.44%
2008年6月17日,2.333,2.333,2.333,2.333,-4.03%
2008年6月16日,2.431,2.431,2.431,2.431,6.11%
2008年6月13日,2.291,2.291,2.291,2.291,0.44%
2008年6月12日,2.281,2.281,2.281,2.281,4.97%
2008年6月11日,2.173,2.173,2.173,2.173,-3.89%
2008年6月10日,2.261,2.261,2.261,2.261,6.90%
2008年6月9日,2.115,2.115,2.115,2.115,5.96%
2008年6月6日,1.996,1.996,1.996,1.996,0.25%
2008年6月5日,1.991,1.991,1.991,1.991,0.76%
2008年6月4日,1.976,1.976,1.976,1.976,-1.30%
2008年6月3日,2.002,2.002,2.002,2.002,0.55%
2008年6月2日,1.991,1.991,1.991,1.991,-1.82%
2008年5月30日,2.028,2.028,2.028,2.028,0.80%
2008年5月29日,2.012,2.012,2.012,2.012,1.05%
2008年5月28日,1.991,1.991,1.991,1.991,2.37%
2008年5月27日,1.945,1.945,1.945,1.945,0.31%
2008年5月23日,1.939,1.939,1.939,1.939,0.52%
2008年5月22日,1.929,1.929,1.929,1.929,1.90%
2008年5月21日,1.893,1.893,1.893,1.893,0.26%
2008年5月20日,1.888,1.888,1.888,1.888,-1.87%
2008年5月19日,1.924,1.924,1.924,1.924,0.26%
2008年5月16日,1.919,1.919,1.919,1.919,0.52%
2008年5月15日,1.909,1.909,1.909,1.909,1.11%
2008年5月14日,1.888,1.888,1.888,1.888,-1.62%
2008年5月13日,1.919,1.919,1.919,1.919,1.64%
2008年5月12日,1.888,1.888,1.888,1.888,8.32%
2008年5月9日,1.743,1.743,1.743,1.743,2.05%
2008年5月8日,1.708,1.708,1.708,1.708,-2.90%
2008年5月7日,1.759,1.759,1.759,1.759,-0.57%
2008年5月6日,1.769,1.769,1.769,1.769,1.78%
2008年5月5日,1.738,1.738,1.738,1.738,0.00%
2008年5月2日,1.738,1.738,1.738,1.738,7.28%
2008年5月1日,1.62,1.62,1.62,1.62,-0.31%
2008年4月30日,1.625,1.625,1.625,1.625,-6.82%
2008年4月29日,1.744,1.744,1.744,1.744,1.51%
2008年4月28日,1.718,1.718,1.718,1.718,0.35%
2008年4月25日,1.712,1.712,1.712,1.712,1.48%
2008年4月24日,1.687,1.687,1.687,1.687,3.82%
2008年4月23日,1.625,1.625,1.625,1.625,-0.61%
2008年4月22日,1.635,1.635,1.635,1.635,-2.45%
2008年4月21日,1.676,1.676,1.676,1.676,0.00%
2008年4月18日,1.676,1.676,1.676,1.676,5.81%
2008年4月17日,1.584,1.584,1.584,1.584,5.88%
2008年4月16日,1.496,1.496,1.496,1.496,0.67%
2008年4月15日,1.486,1.486,1.486,1.486,5.84%
2008年4月14日,1.404,1.404,1.404,1.404,0.00%
2008年4月11日,1.404,1.404,1.404,1.404,-1.75%
2008年4月10日,1.429,1.429,1.429,1.429,-5.80%
2008年4月9日,1.517,1.517,1.517,1.517,-2.94%
2008年4月8日,1.563,1.563,1.563,1.563,-1.64%
2008年4月7日,1.589,1.589,1.589,1.589,5.09%
2008年4月4日,1.512,1.512,1.512,1.512,0.67%
2008年4月3日,1.502,1.502,1.502,1.502,-0.66%
2008年4月2日,1.512,1.512,1.512,1.512,1.41%
2008年4月1日,1.491,1.491,1.491,1.491,1.77%
2008年3月31日,1.465,1.465,1.465,1.465,-0.34%
2008年3月28日,1.47,1.47,1.47,1.47,5.91%
2008年3月27日,1.388,1.388,1.388,1.388,-3.61%
2008年3月26日,1.44,1.44,1.44,1.44,-5.70%
2008年3月25日,1.527,1.527,1.527,1.527,27.46%
2008年3月24日,1.198,1.198,1.198,1.198,6.30%
2008年3月20日,1.127,1.127,1.127,1.127,-5.53%
2008年3月19日,1.193,1.193,1.193,1.193,-0.91%
2008年3月18日,1.204,1.204,1.204,1.204,14.67%
2008年3月17日,1.05,1.05,1.05,1.05,-18.35%
2008年3月14日,1.286,1.286,1.286,1.286,-10.01%
2008年3月13日,1.429,1.429,1.429,1.429,-5.11%
2008年3月12日,1.506,1.506,1.506,1.506,7.26%
2008年3月11日,1.404,1.404,1.404,1.404,-2.09%
2008年3月10日,1.434,1.434,1.434,1.434,-1.78%
2008年3月7日,1.46,1.46,1.46,1.46,-7.24%
2008年3月6日,1.574,1.574,1.574,1.574,-7.79%
2008年3月5日,1.707,1.707,1.707,1.707,1.79%
2008年3月4日,1.677,1.677,1.677,1.677,-7.09%
2008年3月3日,1.805,1.805,1.805,1.805,-0.28%
2008年2月29日,1.81,1.81,1.81,1.81,-3.31%
2008年2月28日,1.872,1.872,1.872,1.872,-4.73%
2008年2月27日,1.965,1.965,1.965,1.965,-2.77%
2008年2月26日,2.021,2.021,2.021,2.021,-4.49%
2008年2月25日,2.116,2.116,2.116,2.116,2.03%
2008年2月22日,2.074,2.074,2.074,2.074,-0.05%
2008年2月21日,2.075,2.075,2.075,2.075,0.39%
2008年2月20日,2.067,2.067,2.067,2.067,0.39%
2008年2月19日,2.059,2.059,2.059,2.059,0.29%
2008年2月15日,2.053,2.053,2.053,2.053,0.29%
2008年2月14日,2.047,2.047,2.047,2.047,0.20%
2008年2月13日,2.043,2.043,2.043,2.043,-0.92%
